n,time (classical),T,depth,M tree,M total,T (first solution),depth (first solution),queries (detect),T-depth (detect),T-count (detect),queries (search),T-depth (search),T-count (search),queries (Grover),T-depth (Grover),T-count (Grover)
10,0,443,10,2,2,180,10,11418.300295059524,8563725.221294643,5713649779.963635,281985.22061076347,211488915.4580726,141103732785.23825,150.9692952005997,3925.2016752155923,209299.45275655063
10,0,389,10,2,2,232,10,10698.366533081515,8013076.533278055,5353388494.870648,281985.22061076347,211206930.23746184,141103450800.01764,150.9692952005997,3925.2016752155923,209299.45275655063
10,0,437,10,3,3,371,10,11340.560278708208,8505420.209031155,5674749136.624254,281985.22061076347,211488915.4580726,141103732785.23825,124.22161529271375,3229.7619976105575,172217.24501497488
10,0,539,10,3,3,106,10,12597.180513132069,9447885.384849051,6303554452.6852045,404755.68001296,303566760.00971997,202537342886.81403,124.22161529271375,3229.7619976105575,172217.24501497488
10,0,511,10,2,2,102,10,12265.028934395108,9198771.70079633,6137347771.679788,281985.22061076347,211488915.4580726,141103732785.23825,150.9692952005997,3925.2016752155923,209299.45275655063
10,0,489,10,1,1,284,10,11997.615800986201,8998211.85073965,6003535824.947026,281985.22061076347,211488915.4580726,141103732785.23825,216.67124862880527,5633.452464348937,300386.7356327654
10,0,475,10,5,5,197,10,11824.301536179686,8868226.152134765,5916810394.244807,281985.22061076347,211488915.4580726,141103732785.23825,96.39500722500266,2506.2701878500693,133639.24256153416
10,0,467,10,2,2,35,10,11724.116811256554,8793087.608442415,5866678551.7883215,281985.22061076347,211488915.4580726,141103732785.23825,150.9692952005997,3925.2016752155923,209299.45275655063
10,0,499,10,1,1,484,10,12119.89729120456,9089922.96840342,6064724757.767618,281985.22061076347,211488915.4580726,141103732785.23825,216.67124862880527,5633.452464348937,300386.7356327654
10,0,439,10,2,2,196,10,11366.532575386906,8524899.43154018,5687745519.9185,281985.22061076347,211488915.4580726,141103732785.23825,150.9692952005997,3925.2016752155923,209299.45275655063
10,0,437,10,4,4,326,10,11340.560278708208,8505420.209031155,5674749136.624254,281985.22061076347,211488915.4580726,141103732785.23825,107.95606685338727,2806.857738188069,149667.1603595974
10,0,461,10,2,2,240,10,11648.413930771725,8736310.448078794,5828797279.160389,281985.22061076347,211488915.4580726,141103732785.23825,150.9692952005997,3925.2016752155923,209299.45275655063
10,0,407,10,1,1,311,10,10943.597058265754,8196754.196641049,5476100150.715763,281985.22061076347,211206930.23746184,141103450800.01764,216.67124862880527,5633.452464348937,300386.7356327654
10,0,491,10,7,7,166,10,12022.171410689174,9016628.558016881,6015823306.476739,281985.22061076347,211488915.4580726,141103732785.23825,82.34390443612497,2140.9415153392492,114159.20113701503
10,0,441,10,1,1,394,10,11392.44578033483,8544334.335251123,5700712334.060963,281985.22061076347,211488915.4580726,141103732785.23825,216.67124862880527,5633.452464348937,300386.7356327654
10,0,473,10,2,2,245,10,11799.334947513576,8849501.210635182,5904317261.278224,281985.22061076347,211488915.4580726,141103732785.23825,150.9692952005997,3925.2016752155923,209299.45275655063
10,0,505,10,2,2,291,10,12192.6786491229,9144508.986842174,6101144117.822066,281985.22061076347,211488915.4580726,141103732785.23825,150.9692952005997,3925.2016752155923,209299.45275655063
10,0,405,10,3,3,297,10,10916.620695453683,8176548.900894809,5462601365.656844,281985.22061076347,211206930.23746184,141103450800.01764,124.22161529271375,3229.7619976105575,172217.24501497488
