n,time (classical),T,depth,M tree,M total,T (first solution),depth (first solution),queries (detect),T-depth (detect),T-count (detect),queries (search),T-depth (search),T-count (search),queries (Grover),T-depth (Grover),T-count (Grover)
14,2.95,12541,14,1,1,6118,14,72003.25465482626,57962619.99713514,1909630934175.0059,2756563.3810530473,2219033521.747703,73108066152119.48,736.4834675830049,36824.17337915024,2150382955.6819224
14,3.394,13043,14,2,2,3018,14,73430.66714466142,59111687.05145244,1947487987435.782,2756563.3810530473,2219033521.747703,73108066152119.48,504.81125938588195,25240.562969294097,1473946905.5323794
14,4.422,12715,14,2,2,2326,14,72501.19650777245,58363463.188756816,1922837075624.6511,2756563.3810530473,2219033521.747703,73108066152119.48,504.81125938588195,25240.562969294097,1473946905.5323794
14,5.396,12093,14,2,2,1742,14,70705.06667195231,56917578.670921616,1875201102602.0498,2756563.3810530473,2219033521.747703,73108066152119.48,504.81125938588195,25240.562969294097,1473946905.5323794
14,9.026,12629,14,2,2,3481,14,72255.51606393505,58165690.43146772,1916321273280.3984,2756563.3810530473,2219033521.747703,73108066152119.48,504.81125938588195,25240.562969294097,1473946905.5323794
14,8.706,11889,14,2,2,3812,14,70105.96508589556,56435301.89414592,1859312058045.22,2756563.3810530473,2219033521.747703,73108066152119.48,504.81125938588195,25240.562969294097,1473946905.5323794
14,9.499,11955,14,1,1,9054,14,70300.35058585263,56591782.22161137,1864467443946.2131,2756563.3810530473,2219033521.747703,73108066152119.48,736.4834675830049,36824.17337915024,2150382955.6819224
14,11.607,12761,14,2,2,3643,14,72632.26595924377,58468974.09719124,1926313227921.5835,2756563.3810530473,2219033521.747703,73108066152119.48,504.81125938588195,25240.562969294097,1473946905.5323794
14,15.38,12479,14,1,1,5992,14,71824.99319548333,57819119.52236408,1904903181259.331,2756563.3810530473,2219033521.747703,73108066152119.48,736.4834675830049,36824.17337915024,2150382955.6819224
14,16.662,12509,14,1,1,11585,14,71911.30390193177,57888599.64105507,1907192266603.8,2756563.3810530473,2219033521.747703,73108066152119.48,736.4834675830049,36824.17337915024,2150382955.6819224
14,16.69,12431,14,3,3,2659,14,71686.67998533111,57707777.38819154,1901234913956.9998,2756563.3810530473,2219033521.747703,73108066152119.48,410.0058473741502,20500.292368707513,1197134253.151349
14,15.477,12363,14,3,3,7669,14,71490.27834666417,57549674.069064654,1896026057127.9714,2756563.3810530473,2219033521.747703,73108066152119.48,410.0058473741502,20500.292368707513,1197134253.151349
14,14.845,12375,14,1,1,4708,14,71524.97663485938,57577606.1910618,1896946306147.5212,2756563.3810530473,2219033521.747703,73108066152119.48,736.4834675830049,36824.17337915024,2150382955.6819224
14,14.914,12363,14,1,1,2002,14,71490.27834666417,57549674.069064654,1896026057127.9714,2756563.3810530473,2219033521.747703,73108066152119.48,736.4834675830049,36824.17337915024,2150382955.6819224
14,14.653,12473,14,3,3,867,14,71807.71860903769,57805213.48027534,1904445034126.8186,2756563.3810530473,2219033521.747703,73108066152119.48,410.0058473741502,20500.292368707513,1197134253.151349
14,14.644,12047,14,1,1,378,14,70570.4191170938,56809187.38926051,1871630053804.3047,2756563.3810530473,2219033521.747703,73108066152119.48,736.4834675830049,36824.17337915024,2150382955.6819224
14,13.234,11747,14,2,2,2427,14,69685.9040673361,56097152.77420556,1848171429484.3633,2756563.3810530473,2219033521.747703,73108066152119.48,504.81125938588195,25240.562969294097,1473946905.5323794
14,14.678,12023,14,4,4,3168,14,70500.06616513385,56752553.26293275,1869764191295.4875,2756563.3810530473,2219033521.747703,73108066152119.48,354.5764350063729,17728.821750318646,1035291565.7787375
14,14.179,12383,14,2,2,3945,14,71548.09948141768,57596220.082541235,1897559557635.7434,2756563.3810530473,2219033521.747703,73108066152119.48,504.81125938588195,25240.562969294097,1473946905.5323794
14,14.542,12271,14,2,2,7592,14,71223.69672950843,57335075.86725429,1888955925297.9116,2756563.3810530473,2219033521.747703,73108066152119.48,504.81125938588195,25240.562969294097,1473946905.5323794
14,14.236,12223,14,1,1,8485,14,71084.21392550078,57222792.21002813,1885256638667.1145,2756563.3810530473,2219033521.747703,73108066152119.48,736.4834675830049,36824.17337915024,2150382955.6819224
14,14.291,12695,14,2,2,3320,14,72444.13584795868,58317529.35760674,1921323744017.2512,2756563.3810530473,2219033521.747703,73108066152119.48,504.81125938588195,25240.562969294097,1473946905.5323794
14,14.414,12415,14,1,1,7031,14,71640.51625984717,57670615.58917697,1900010584881.2725,2756563.3810530473,2219033521.747703,73108066152119.48,736.4834675830049,36824.17337915024,2150382955.6819224
14,14.917,12735,14,3,3,644,14,72558.21230862371,58409360.90844209,1924349217507.1853,2756563.3810530473,2219033521.747703,73108066152119.48,410.0058473741502,20500.292368707513,1197134253.151349
14,13.151,12057,14,1,1,550,14,70599.71216250064,56832768.290813014,1872406947931.289,2756563.3810530473,2219033521.747703,73108066152119.48,736.4834675830049,36824.17337915024,2150382955.6819224
14,13.47,12027,14,1,1,463,14,70511.79653015359,56761996.20677364,1870075297620.0315,2756563.3810530473,2219033521.747703,73108066152119.48,736.4834675830049,36824.17337915024,2150382955.6819224
14,14.876,12967,14,1,1,6554,14,73216.35194177367,58939163.3131278,1941804036855.209,2756563.3810530473,2219033521.747703,73108066152119.48,736.4834675830049,36824.17337915024,2150382955.6819224
14,14.519,12655,14,1,1,7157,14,72329.8795268265,58225553.01909533,1918293500366.391,2756563.3810530473,2219033521.747703,73108066152119.48,736.4834675830049,36824.17337915024,2150382955.6819224
14,14.786,12933,14,2,2,2737,14,73120.27078409481,58861817.98119632,1939255824947.6438,2756563.3810530473,2219033521.747703,73108066152119.48,504.81125938588195,25240.562969294097,1473946905.5323794
14,14.54,12757,14,3,3,3344,14,72620.87800351901,58459806.79283281,1926011202789.0635,2756563.3810530473,2219033521.747703,73108066152119.48,410.0058473741502,20500.292368707513,1197134253.151349
15,20.037,19075,15,2,2,2706,15,91924.199321437,74734374.04832828,2618502827030.2227,4335150.934682856,3524477709.897162,123488755538418.31,695.9487945820046,34797.439729100224,2177204817.072754
15,20.405,18815,15,2,2,16530,15,91295.41105633047,74223169.18879667,2600591505942.4263,4335150.934682856,3524477709.897162,123488755538418.31,695.9487945820046,34797.439729100224,2177204817.072754
15,21.233,19327,15,4,4,1582,15,92529.56359383783,75226535.20179015,2635746904981.0327,4335150.934682856,3524477709.897162,123488755538418.31,486.687823275769,24334.391163788452,1522553212.9602692
15,21.748,19381,15,2,2,11751,15,92658.77008424568,75331580.07849175,2639427410907.667,4335150.934682856,3524477709.897162,123488755538418.31,695.9487945820046,34797.439729100224,2177204817.072754
15,22.038,19705,15,1,1,138,15,93430.2577008123,75958799.5107604,2661403588235.4077,4335150.934682856,3524477709.897162,123488755538418.31,1018.9831563404214,50949.15781702107,3187784868.3290615
15,19.99,19165,15,2,2,7611,15,92140.85730490387,74910516.98888685,2624674428701.975,4335150.934682856,3524477709.897162,123488755538418.31,695.9487945820046,34797.439729100224,2177204817.072754
15,21.456,19567,15,3,3,8696,15,93102.44250539193,75692285.75688364,2652065622582.314,4335150.934682856,3524477709.897162,123488755538418.31,563.6848043032306,28184.24021516153,1763430414.4126182
15,21.804,19723,15,1,1,2404,15,93472.93146734749,75993493.2829535,2662619169977.0737,4335150.934682856,3524477709.897162,123488755538418.31,1018.9831563404214,50949.15781702107,3187784868.3290615
15,21.244,19223,15,1,1,8823,15,92280.21187104027,75023812.25115573,2628644007203.407,4335150.934682856,3524477709.897162,123488755538418.31,1018.9831563404214,50949.15781702107,3187784868.3290615
15,20.779,19167,15,1,1,5428,15,92145.66614221789,74914426.57362314,2624811410630.5034,4335150.934682856,3524477709.897162,123488755538418.31,1018.9831563404214,50949.15781702107,3187784868.3290615
15,20.205,19819,15,2,2,2862,15,93700.1967367759,76178259.9469988,2669092925036.97,4335150.934682856,3524477709.897162,123488755538418.31,695.9487945820046,34797.439729100224,2177204817.072754
15,19.974,18951,15,1,1,7146,15,91624.85379814052,74491006.13788825,2609975832998.2188,4335150.934682856,3524477709.897162,123488755538418.31,1018.9831563404214,50949.15781702107,3187784868.3290615
15,17.027,18927,15,1,1,17624,15,91566.80294990249,74443810.79827072,2608322228056.9204,4335150.934682856,3524477709.897162,123488755538418.31,1018.9831563404214,50949.15781702107,3187784868.3290615
15,20.86,19497,15,2,2,14581,15,92935.71751875622,75556738.3427488,2647316385144.6772,4335150.934682856,3524477709.897162,123488755538418.31,695.9487945820046,34797.439729100224,2177204817.072754
15,20.489,19991,15,2,2,9710,15,94106.00810386705,76508184.5884439,2680652647284.3564,4335150.934682856,3524477709.897162,123488755538418.31,695.9487945820046,34797.439729100224,2177204817.072754
15,21.714,19943,15,1,1,6959,15,93992.93462712118,76416255.85184953,2677431697624.6714,4335150.934682856,3524477709.897162,123488755538418.31,1018.9831563404214,50949.15781702107,3187784868.3290615
15,21.553,20227,15,4,4,613,15,94659.98860100281,76958570.73261529,2696433034914.356,4335150.934682856,3524477709.897162,123488755538418.31,486.687823275769,24334.391163788452,1522553212.9602692
15,20.044,19131,15,1,1,10419,15,92059.0686471074,74844022.81009832,2622344641407.226,4335150.934682856,3524477709.897162,123488755538418.31,1018.9831563404214,50949.15781702107,3187784868.3290615
15,21.342,20319,15,1,1,452,15,94875.07103306791,77133432.74988422,2702559756284.402,4335150.934682856,3524477709.897162,123488755538418.31,1018.9831563404214,50949.15781702107,3187784868.3290615
15,21.275,19765,15,1,1,4113,15,93572.42792467403,76074383.90275998,2665453372033.9014,4335150.934682856,3524477709.897162,123488755538418.31,1018.9831563404214,50949.15781702107,3187784868.3290615
15,21.804,20129,15,1,1,19899,15,94430.3403310186,76771866.68911812,2689891398994.596,4335150.934682856,3524477709.897162,123488755538418.31,1018.9831563404214,50949.15781702107,3187784868.3290615
15,21.253,19775,15,1,1,8826,15,93596.10197170005,76093630.90299214,2666127738082.477,4335150.934682856,3524477709.897162,123488755538418.31,1018.9831563404214,50949.15781702107,3187784868.3290615
15,21.487,20149,15,3,3,170,15,94477.25264969765,76810006.40420419,2691227717831.0986,4335150.934682856,3524477709.897162,123488755538418.31,563.6848043032306,28184.24021516153,1763430414.4126182
15,21.406,20135,15,1,1,1081,15,94444.41647276093,76783310.59235464,2690292364324.9233,4335150.934682856,3524477709.897162,123488755538418.31,1018.9831563404214,50949.15781702107,3187784868.3290615
15,20.267,19999,15,2,2,1538,15,94124.84048020253,76523495.31040466,2681189096130.6685,4335150.934682856,3524477709.897162,123488755538418.31,695.9487945820046,34797.439729100224,2177204817.072754
15,20.503,20121,15,1,1,931,15,94411.56887824199,76756605.49801074,2689356685583.7,4335150.934682856,3524477709.897162,123488755538418.31,1018.9831563404214,50949.15781702107,3187784868.3290615
15,20.843,19587,15,2,2,16171,15,93150.02341876921,75730969.03945936,2653420986644.3433,4335150.934682856,3524477709.897162,123488755538418.31,695.9487945820046,34797.439729100224,2177204817.072754
15,20.029,19365,15,1,1,8870,15,92620.50546591698,75300470.94379051,2638337425767.643,4335150.934682856,3524477709.897162,123488755538418.31,1018.9831563404214,50949.15781702107,3187784868.3290615
15,20.179,19485,15,4,4,4402,15,92907.10605842555,75533477.22549997,2646501374621.72,4335150.934682856,3524477709.897162,123488755538418.31,486.687823275769,24334.391163788452,1522553212.9602692
15,21.25,20211,15,3,3,3603,15,94622.53306671188,76928119.38323677,2695366096902.8994,4335150.934682856,3524477709.897162,123488755538418.31,563.6848043032306,28184.24021516153,1763430414.4126182
16,36.412,31557,16,1,1,6799,16,122119.937570864,99771988.99539588,3744261398889.915,4775973.221584244,3901970122.034327,146433846359714.25,1416.3357787609364,70816.78893804681,4726309661.053687
16,35.51,30539,16,2,2,17135,16,120133.67877794182,98149215.56157847,3683361661513.0547,4775973.221584244,3901970122.034327,146433846359714.25,964.288510389305,48214.42551946525,3217828830.59209
16,34.504,31253,16,1,1,25492,16,121530.19057712556,99290165.70151158,3726179446444.7227,4775973.221584244,3901970122.034327,146433846359714.25,1416.3357787609364,70816.78893804681,4726309661.053687
16,39.131,32713,16,1,1,20462,16,124336.99288574209,101707660.18053703,3812237603135.1104,4775973.221584244,3906746095.2559114,146433851135687.47,1416.3357787609364,70816.78893804681,4726309661.053687
16,35.92,31665,16,2,2,418,16,122328.76862300016,99942603.96499112,3750664268584.712,4775973.221584244,3901970122.034327,146433846359714.25,964.288510389305,48214.42551946525,3217828830.59209
16,35.308,31789,16,2,2,7933,16,122568.09891387005,100138136.81263183,3758002260951.1855,4775973.221584244,3901970122.034327,146433846359714.25,964.288510389305,48214.42551946525,3217828830.59209
16,34.507,30381,16,1,1,19858,16,119822.4478279869,97894939.8754653,3673819157191.1885,4775973.221584244,3901970122.034327,146433846359714.25,1416.3357787609364,70816.78893804681,4726309661.053687
16,34.246,29623,16,1,1,29428,16,118317.9448914994,96665760.97635502,3627690307294.4395,4775973.221584244,3901970122.034327,146433846359714.25,1416.3357787609364,70816.78893804681,4726309661.053687
16,35.593,31911,16,1,1,4675,16,122803.1139193111,100452947.18599649,3765208067204.0,4775973.221584244,3906746095.2559114,146433851135687.47,1416.3357787609364,70816.78893804681,4726309661.053687
16,36.431,32085,16,1,1,20070,16,123137.52334807732,100726494.09872724,3775461236189.3315,4775973.221584244,3906746095.2559114,146433851135687.47,1416.3357787609364,70816.78893804681,4726309661.053687
16,35.423,30797,16,1,1,20638,16,120640.16567634646,98563015.35757506,3698890815723.762,4775973.221584244,3901970122.034327,146433846359714.25,1416.3357787609364,70816.78893804681,4726309661.053687
16,35.056,30925,16,1,1,22803,16,120890.65861233798,98767668.08628014,3706571060650.054,4775973.221584244,3901970122.034327,146433846359714.25,1416.3357787609364,70816.78893804681,4726309661.053687
16,37.205,32039,16,3,3,20951,16,123049.2046138088,100654249.3740956,3772753337341.005,4775973.221584244,3906746095.2559114,146433851135687.47,779.1233637530053,38956.16818765026,2599933106.597051
16,35.156,30759,16,2,2,15419,16,120565.70041868473,98502177.24206543,3696607671829.5938,4775973.221584244,3901970122.034327,146433846359714.25,964.288510389305,48214.42551946525,3217828830.59209
16,34.032,30575,16,1,1,26789,16,120204.47945952651,98207059.71843316,3685532447580.7993,4775973.221584244,3901970122.034327,146433846359714.25,1416.3357787609364,70816.78893804681,4726309661.053687
16,35.188,32383,16,2,2,11787,16,123708.14809925228,101193265.14518838,3792956891208.975,4775973.221584244,3906746095.2559114,146433851135687.47,964.288510389305,48214.42551946525,3217828830.59209
16,33.126,29089,16,2,2,7588,16,117246.45623011299,95790354.74000232,3594837902404.785,4775973.221584244,3901970122.034327,146433846359714.25,964.288510389305,48214.42551946525,3217828830.59209
