n,time (classical),T,depth,M tree,M total,T (first solution),depth (first solution),queries (detect),T-depth (detect),T-count (detect),queries (search),T-depth (search),T-count (search),queries (Grover),T-depth (Grover),T-count (Grover)
10,0,527,10,0,0,0,0,12455.912441244625,9341934.330933468,6232864746.949858,404755.68001296,303566760.00971997,202537342886.81403,2060.7999999999997,53580.799999999996,2857033.3567999997
10,0,441,10,0,0,0,0,11392.44578033483,8544334.335251123,5700712334.060963,281985.22061076347,211488915.4580726,141103732785.23825,2060.7999999999997,53580.799999999996,2857033.3567999997
10,0,441,10,0,0,0,0,11392.44578033483,8544334.335251123,5700712334.060963,281985.22061076347,211488915.4580726,141103732785.23825,2060.7999999999997,53580.799999999996,2857033.3567999997
10,0,381,10,0,0,0,0,10587.55606576872,7930079.493260771,5297939704.722243,281985.22061076347,211206930.23746184,141103450800.01764,2060.7999999999997,53580.799999999996,2857033.3567999997
10,0,349,10,0,0,0,0,10132.230119371237,7589040.359409057,5070097755.6431,281985.22061076347,211206930.23746184,141103450800.01764,2060.7999999999997,53580.799999999996,2857033.3567999997
10,0,389,10,0,0,0,0,10698.366533081515,8013076.533278055,5353388494.870648,281985.22061076347,211206930.23746184,141103450800.01764,2060.7999999999997,53580.799999999996,2857033.3567999997
10,0,335,10,0,0,0,0,9926.474771646574,7434929.603963284,4967139205.114727,281985.22061076347,211206930.23746184,141103450800.01764,2060.7999999999997,53580.799999999996,2857033.3567999997
10,0,463,10,0,0,0,0,11673.702664485272,8755276.998363955,5841451611.599034,281985.22061076347,211488915.4580726,141103732785.23825,2060.7999999999997,53580.799999999996,2857033.3567999997
10,0,431,10,0,0,0,0,11262.284753781832,8446713.565336375,5635580527.968408,281985.22061076347,211488915.4580726,141103732785.23825,2060.7999999999997,53580.799999999996,2857033.3567999997
10,0,397,10,0,0,0,0,10808.043377650165,8095224.489859974,5408270028.051621,281985.22061076347,211206930.23746184,141103450800.01764,2060.7999999999997,53580.799999999996,2857033.3567999997
10,0,441,10,0,0,0,0,11392.44578033483,8544334.335251123,5700712334.060963,281985.22061076347,211488915.4580726,141103732785.23825,2060.7999999999997,53580.799999999996,2857033.3567999997
