n,time (classical),T,depth,M tree,M total,T (first solution),depth (first solution),queries (detect),T-depth (detect),T-count (detect),queries (search),T-depth (search),T-count (search),queries (Grover),T-depth (Grover),T-count (Grover)
13,0.448,5329,13,0,0,0,0,45220.45629735656,35814601.387506396,526828807010.06494,1737481.808765111,1376085592.5419679,20242066167893.176,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.355,4107,13,0,0,0,0,39695.74482915328,31439029.904689398,462464636672.43604,1737481.808765111,1376085592.5419679,20242066167893.176,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.301,3149,13,0,0,0,0,34756.219043197714,27492169.263169393,404917980539.85236,1222129.0617312584,966704087.8294255,14238085880982.42,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.449,4871,13,0,0,0,0,43232.57188988137,34240196.93678605,503669492473.79645,1737481.808765111,1376085592.5419679,20242066167893.176,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.436,4689,13,0,0,0,0,42416.78210709225,33594091.42881706,494165352241.07355,1737481.808765111,1376085592.5419679,20242066167893.176,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.433,4887,13,0,0,0,0,43303.5551403701,34296415.67117312,504496463810.10425,1737481.808765111,1376085592.5419679,20242066167893.176,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.277,3075,13,0,0,0,0,34345.14482198047,27167009.554186553,400128870904.52637,1222129.0617312584,966704087.8294255,14238085880982.42,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.456,4961,13,0,0,0,0,43630.3512926744,34555238.223798126,508303714801.1567,1737481.808765111,1376085592.5419679,20242066167893.176,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.371,3817,13,0,0,0,0,38267.790029810436,30308089.703609865,445828631974.5785,1222129.0617312584,967926216.8911567,14238087103111.482,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.45,4799,13,0,0,0,0,42911.695013146964,33986062.45041239,499931202416.40515,1737481.808765111,1376085592.5419679,20242066167893.176,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.346,3789,13,0,0,0,0,38127.0892487563,30196654.685014993,444189435232.7167,1222129.0617312584,967926216.8911567,14238087103111.482,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.32,3405,13,0,0,0,0,36142.28957755027,28588551.05584226,421066022447.353,1222129.0617312584,966704087.8294255,14238085880982.42,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.378,3815,13,0,0,0,0,38257.757124248164,30300143.642404545,445711746297.1439,1222129.0617312584,967926216.8911567,14238087103111.482,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.529,4687,13,0,0,0,0,42407.73025763417,33586922.36404626,494059896094.85785,1737481.808765111,1376085592.5419679,20242066167893.176,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.528,4763,13,0,0,0,0,42750.35390225521,33858280.29058612,498051541043.3785,1737481.808765111,1376085592.5419679,20242066167893.176,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.479,4017,13,0,0,0,0,39258.141928951736,31092448.407729775,457366461361.2153,1222129.0617312584,967926216.8911567,14238087103111.482,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.578,4879,13,0,0,0,0,43268.07806380102,34268317.826530404,504083147637.39264,1737481.808765111,1376085592.5419679,20242066167893.176,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.409,3239,13,0,0,0,0,35249.71830771862,27882527.18140543,410667360969.851,1222129.0617312584,966704087.8294255,14238085880982.42,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.706,5461,13,0,0,0,0,45777.36958824883,36255676.71389308,533316976052.8434,1737481.808765111,1376085592.5419679,20242066167893.176,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.526,4087,13,0,0,0,0,39598.91741687737,31362342.594166875,461336574855.46204,1222129.0617312584,967926216.8911567,14238087103111.482,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.394,3057,13,0,0,0,0,34244.40816858542,27087326.861351065,398955265622.30707,1222129.0617312584,966704087.8294255,14238085880982.42,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.521,4121,13,0,0,0,0,39763.383807941995,31492599.97589006,463252646467.5677,1737481.808765111,1376085592.5419679,20242066167893.176,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.621,4339,13,0,0,0,0,40802.16335007711,32315313.37326107,475354669130.2956,1737481.808765111,1376085592.5419679,20242066167893.176,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.601,3897,13,0,0,0,0,38666.97292789436,30624242.558892336,450479205347.6886,1222129.0617312584,967926216.8911567,14238087103111.482,5828.822618676948,279783.48569649353,7144999910.0872965
13,1.087,5439,13,0,0,0,0,45685.02192509859,36182537.364678085,532241104352.48517,1737481.808765111,1376085592.5419679,20242066167893.176,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.678,3389,13,0,0,0,0,36057.22019635179,28521261.175314263,420074944505.3637,1222129.0617312584,966704087.8294255,14238085880982.42,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.632,3291,13,0,0,0,0,35531.729213578255,28105597.8079404,413952853167.635,1222129.0617312584,966704087.8294255,14238085880982.42,5828.822618676948,279783.48569649353,7144999910.0872965
13,0.906,3783,13,0,0,0,0,38096.87151583816,30172722.240543824,443837391633.70624,1222129.0617312584,967926216.8911567,14238087103111.482,5828.822618676948,279783.48569649353,7144999910.0872965
13,1.33,3751,13,0,0,0,0,37935.304002712524,30044760.77014832,441955092622.1295,1222129.0617312584,967926216.8911567,14238087103111.482,5828.822618676948,279783.48569649353,7144999910.0872965
13,1.957,5437,13,0,0,0,0,45676.61742951398,36175881.004175074,532143190029.0815,1737481.808765111,1376085592.5419679,20242066167893.176,5828.822618676948,279783.48569649353,7144999910.0872965
14,3.943,7807,14,0,0,0,0,56805.610674925156,45217266.097240426,716375328999.0385,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,1.707,3857,14,0,0,0,0,39920.88596105321,31777025.224998355,503442133171.29816,1365945.6830964186,1087292763.7447493,17225935545746.203,8243.199999999999,395673.6,10881922508.8
14,4.291,8221,14,0,0,0,0,58292.93541937238,46401176.593820415,735131975401.9634,2756563.3810530473,2194224451.3182254,34763009772206.453,8243.199999999999,395673.6,10881922508.8
14,3.213,6437,14,0,0,0,0,51579.03354979339,41056910.70563554,650462985780.3103,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,4.673,7705,14,0,0,0,0,56433.152505068334,44920789.39403439,711678260508.8068,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,3.4,5479,14,0,0,0,0,47584.54923529277,37877301.191293046,600088560068.0802,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,3.152,5263,14,0,0,0,0,46636.69451681559,37122808.83538521,588135168004.7833,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,2.59,4505,14,0,0,0,0,43146.074359249855,34344275.189962886,544114971160.20245,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,2.263,3825,14,0,0,0,0,39754.84237390474,31644854.529628176,501348158157.94324,1365945.6830964186,1087292763.7447493,17225935545746.203,8243.199999999999,395673.6,10881922508.8
14,4.086,7459,14,0,0,0,0,55524.59717800583,44197579.35369264,700220472913.4429,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,3.362,6487,14,0,0,0,0,51779.05709431594,41216129.447075486,652985481900.19,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,2.225,4557,14,0,0,0,0,43394.50296680312,34542024.36157528,547247903336.3423,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,2.533,5225,14,0,0,0,0,46467.94342265695,36988482.96443493,586007048631.3531,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,3.427,6749,14,0,0,0,0,52814.80240984201,42040582.71823423,666047261931.3079,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,2.559,5585,14,0,0,0,0,48042.863562156126,38242119.395476274,605868360210.8966,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,2.945,5667,14,0,0,0,0,48394.432547079494,38521968.30747528,610301995273.4893,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,3.742,7265,14,0,0,0,0,54797.475478258886,43618790.48069407,691050744066.4209,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,3.8,7617,14,0,0,0,0,56109.83024107111,44663424.8718926,707600844730.8268,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,3.227,7575,14,0,0,0,0,55954.859003187536,44540067.76653728,705646503069.762,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,2.533,5551,14,0,0,0,0,47896.3345959671,38125482.338389814,604020484004.4027,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,2.159,4393,14,0,0,0,0,42606.08039029228,33914439.990672655,537305109377.65436,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,2.55,5693,14,0,0,0,0,48505.37382264062,38610277.56282193,611701075255.8256,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,2.835,6239,14,0,0,0,0,50779.20650393134,40420248.377129346,640376370104.2521,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,2.227,5793,14,0,0,0,0,48929.72792529017,38948063.428530976,617052603146.9226,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,2.109,5055,14,0,0,0,0,45705.380258335,36381482.68563466,576390367616.3417,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,3.533,7907,14,0,0,0,0,57168.411039593644,45506055.18751654,720950602946.6713,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,3.431,7905,14,0,0,0,0,57161.17758952734,45500297.36126376,720859381936.8188,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,2.656,6317,14,0,0,0,0,51095.78382673984,40672243.92608491,644368725455.8809,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,2.553,5959,14,0,0,0,0,49626.1487377879,39502414.39527917,625835163227.6483,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
14,1.602,4253,14,0,0,0,0,41921.31293133143,33369365.093339816,528669509691.7689,1941903.5411929623,1545755218.789598,24489337790370.28,8243.199999999999,395673.6,10881922508.8
15,3.873,8061,15,0,0,0,0,59749.43799635462,48038548.149069116,811463809365.5477,2153772.9389938936,1731633442.9510903,29250631507045.234,11657.645237353896,559566.9713929871,16488724973.101437
15,4.109,9173,15,0,0,0,0,63739.03187674211,51246181.628900655,865646930689.6049,3057270.3852019263,2458045389.7023487,41521131515710.51,11657.645237353896,559566.9713929871,16488724973.101437
15,5.363,11565,15,0,0,0,0,71571.42121366358,57614994.07699918,972019559073.3622,3057270.3852019263,2461102660.0875506,41521134572980.89,11657.645237353896,559566.9713929871,16488724973.101437
15,3.753,8839,15,0,0,0,0,62567.44427482925,50304225.196962714,849735468250.2148,3057270.3852019263,2458045389.7023487,41521131515710.51,11657.645237353896,559566.9713929871,16488724973.101437
15,4.817,11525,15,0,0,0,0,71447.50193317902,57515239.05620912,970336597322.2228,3057270.3852019263,2461102660.0875506,41521134572980.89,11657.645237353896,559566.9713929871,16488724973.101437
15,3.39,7983,15,0,0,0,0,59459.550083760885,47805478.26734375,807526809157.166,2153772.9389938936,1731633442.9510903,29250631507045.234,11657.645237353896,559566.9713929871,16488724973.101437
15,2.875,6659,15,0,0,0,0,54303.42393023946,43659952.83991253,737500882380.0624,2153772.9389938936,1731633442.9510903,29250631507045.234,11657.645237353896,559566.9713929871,16488724973.101437
15,3.984,8763,15,0,0,0,0,62297.77952077072,50087414.73469966,846073121022.8934,3057270.3852019263,2458045389.7023487,41521131515710.51,11657.645237353896,559566.9713929871,16488724973.101437
