n,time (classical),T,depth,M tree,M total,T (first solution),depth (first solution),queries (detect),T-depth (detect),T-count (detect),queries (search),T-depth (search),T-count (search),queries (Grover),T-depth (Grover),T-count (Grover)
12,0.097,2079,12,0,0,0,0,27127.672872431547,21240967.8591139,141485001802.6428,1083752.377338422,848578111.4559845,5652335450313.219,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.067,1343,12,0,0,0,0,21798.903743636714,17068541.631267548,113692683849.72339,760658.4642350338,595595577.4960315,3967231715362.4966,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.067,1469,12,0,0,0,0,22799.605216992266,17852090.884904943,118911865400.14316,760658.4642350338,595595577.4960315,3967231715362.4966,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.095,1835,12,0,0,0,0,25484.723262019048,19954538.314160913,132916160321.69537,760658.4642350338,595595577.4960315,3967231715362.4966,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.076,1441,12,0,0,0,0,22581.055998445823,17680966.84678308,117772016924.18216,760658.4642350338,595595577.4960315,3967231715362.4966,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.103,2175,12,0,0,0,0,27747.447636229415,21726251.499167632,144717451338.05014,1083752.377338422,848578111.4559845,5652335450313.219,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.071,1419,12,0,0,0,0,22407.844980779024,17545342.619949974,116868630877.68756,760658.4642350338,595595577.4960315,3967231715362.4966,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.099,2107,12,0,0,0,0,27309.892249734505,21383645.631542116,142435371156.01205,1083752.377338422,848578111.4559845,5652335450313.219,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.071,1243,12,0,0,0,0,20970.77236988769,16420114.765622063,109373545622.91376,760658.4642350338,595595577.4960315,3967231715362.4966,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.127,2463,12,0,0,0,0,29528.88547942202,23121117.330387443,154008581382.29156,1083752.377338422,848578111.4559845,5652335450313.219,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.056,1325,12,0,0,0,0,21652.175250837678,16953653.2214059,112927418020.77467,760658.4642350338,595595577.4960315,3967231715362.4966,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.08,1297,12,0,0,0,0,21421.935552356386,16773375.53749505,111726597577.83244,760658.4642350338,595595577.4960315,3967231715362.4966,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.108,2455,12,0,0,0,0,29480.853562113567,23083508.339134924,153758069812.83524,1083752.377338422,848578111.4559845,5652335450313.219,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.124,2107,12,0,0,0,0,27309.892249734505,21383645.631542116,142435371156.01205,1083752.377338422,848578111.4559845,5652335450313.219,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.092,1539,12,0,0,0,0,23337.034506935182,18272898.01893025,121714840222.7141,760658.4642350338,595595577.4960315,3967231715362.4966,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.144,2669,12,0,0,0,0,30739.889412818804,24069333.410237122,160324600250.01297,1083752.377338422,848578111.4559845,5652335450313.219,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.073,1255,12,0,0,0,0,21071.86475140351,16499270.10034895,109900795263.83429,760658.4642350338,595595577.4960315,3967231715362.4966,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.137,2551,12,0,0,0,0,30052.174139236715,23530852.351022348,156737805423.19427,1083752.377338422,848578111.4559845,5652335450313.219,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.16,2361,12,0,0,0,0,28910.50636575922,22636926.48438947,150783410892.26364,1083752.377338422,848578111.4559845,5652335450313.219,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.121,2163,12,0,0,0,0,27670.734333874396,21666184.98342365,144317351345.21158,1083752.377338422,848578111.4559845,5652335450313.219,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.084,1421,12,0,0,0,0,22423.646668161757,17557715.341170654,116951044941.671,760658.4642350338,595595577.4960315,3967231715362.4966,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.073,1319,12,0,0,0,0,21603.04452677032,16915183.86446116,112671175599.39473,760658.4642350338,595595577.4960315,3967231715362.4966,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.103,1751,12,0,0,0,0,24894.063672959583,19492051.85592735,129835561649.78519,760658.4642350338,595595577.4960315,3967231715362.4966,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.078,1185,12,0,0,0,0,20475.13200283103,16032028.358216695,106788521888.8013,760658.4642350338,595595577.4960315,3967231715362.4966,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.084,1305,12,0,0,0,0,21487.96978796978,16825080.34398034,112071000652.46152,760658.4642350338,595595577.4960315,3967231715362.4966,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.084,1379,12,0,0,0,0,22089.440043572416,17296031.554117203,115207982604.37294,760658.4642350338,595595577.4960315,3967231715362.4966,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.096,2125,12,0,0,0,0,27426.39452114779,21474866.910058722,143042991432.1203,1083752.377338422,848578111.4559845,5652335450313.219,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.137,2379,12,0,0,0,0,29020.58881852324,22723121.044903696,151357548456.55078,1083752.377338422,848578111.4559845,5652335450313.219,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.079,1571,12,0,0,0,0,23578.64091037161,18462075.83282097,122974943976.78407,760658.4642350338,595595577.4960315,3967231715362.4966,4121.599999999999,189593.59999999998,2084297241.5999997
12,0.075,1373,12,0,0,0,0,22041.28300217144,17258324.59070024,114956818447.3342,760658.4642350338,595595577.4960315,3967231715362.4966,4121.599999999999,189593.59999999998,2084297241.5999997
15,0.58,7309,15,0,0,0,0,56893.1532436612,45286949.98195432,382687926559.0665,2153772.9389938936,1714403259.4391394,14487207217582.574,11657.645237353896,536251.6809182792,7368797554.531398
15,0.326,4511,15,0,0,0,0,44690.97724925452,35574017.8904066,300610819480.6576,2153772.9389938936,1714403259.4391394,14487207217582.574,11657.645237353896,536251.6809182792,7368797554.531398
15,0.722,9119,15,0,0,0,0,63551.07672072872,50586657.06970006,427471996088.7647,3057270.3852019263,2433587226.6207333,20564521351674.562,11657.645237353896,536251.6809182792,7368797554.531398
15,0.075,1471,15,0,0,0,0,25510.773393041,20281064.847467594,171596456984.92618,1063426.420007875,845424003.9062606,7153064437759.99,11657.645237353896,536251.6809182792,7368797554.531398
15,0.21,3309,15,0,0,0,0,38273.191274872326,30465460.25479837,257442018533.422,1515004.1199615784,1205943279.4894164,10190572192641.4,11657.645237353896,536251.6809182792,7368797554.531398
15,0.194,2851,15,0,0,0,0,35524.249040969466,28241777.987570725,238951410000.89728,1515004.1199615784,1204428275.3694549,10190570677637.28,11657.645237353896,536251.6809182792,7368797554.531398
15,0.108,1773,15,0,0,0,0,28009.54851679006,22267591.070848096,188404295439.34067,1063426.420007875,845424003.9062606,7153064437759.99,11657.645237353896,536251.6809182792,7368797554.531398
15,0.151,2509,15,0,0,0,0,33324.08711990815,26492649.26032698,224152172650.0509,1515004.1199615784,1204428275.3694549,10190570677637.28,11657.645237353896,536251.6809182792,7368797554.531398
15,0.163,2525,15,0,0,0,0,33430.24528828739,26577045.004188474,224866238244.74023,1515004.1199615784,1204428275.3694549,10190570677637.28,11657.645237353896,536251.6809182792,7368797554.531398
15,0.516,8551,15,0,0,0,0,61539.31394026795,48985293.89645329,413940010545.86444,3057270.3852019263,2433587226.6207333,20564521351674.562,11657.645237353896,536251.6809182792,7368797554.531398
15,0.115,1777,15,0,0,0,0,28041.15198398273,22292715.827266272,188616873980.77295,1063426.420007875,845424003.9062606,7153064437759.99,11657.645237353896,536251.6809182792,7368797554.531398
15,0.722,8565,15,0,0,0,0,61589.68922469415,49025392.62285654,414278856471.0379,3057270.3852019263,2433587226.6207333,20564521351674.562,11657.645237353896,536251.6809182792,7368797554.531398
15,0.589,7799,15,0,0,0,0,58770.04936561784,46780959.2950318,395312740694.4715,2153772.9389938936,1714403259.4391394,14487207217582.574,11657.645237353896,536251.6809182792,7368797554.531398
15,0.584,7245,15,0,0,0,0,56643.41771202426,45088160.49877131,381008097487.5268,2153772.9389938936,1714403259.4391394,14487207217582.574,11657.645237353896,536251.6809182792,7368797554.531398
15,0.589,7621,15,0,0,0,0,58095.24858252082,46243817.87168657,390773739113.42267,2153772.9389938936,1714403259.4391394,14487207217582.574,11657.645237353896,536251.6809182792,7368797554.531398
15,0.133,2053,15,0,0,0,0,30141.93482039684,23962838.18221549,202747644775.89673,1515004.1199615784,1204428275.3694549,10190570677637.28,11657.645237353896,536251.6809182792,7368797554.531398
15,0.568,4823,15,0,0,0,0,46211.42526614344,36784294.51185018,310838009675.7957,2153772.9389938936,1714403259.4391394,14487207217582.574,11657.645237353896,536251.6809182792,7368797554.531398
15,0.376,4737,15,0,0,0,0,45797.36446452472,36454702.11376168,308052857849.8419,2153772.9389938936,1714403259.4391394,14487207217582.574,11657.645237353896,536251.6809182792,7368797554.531398
15,0.533,4571,15,0,0,0,0,44987.360084710075,35809938.62742922,302604418469.3166,2153772.9389938936,1714403259.4391394,14487207217582.574,11657.645237353896,536251.6809182792,7368797554.531398
15,0.434,3609,15,0,0,0,0,39971.5250466071,31817333.937099252,268865745162.2995,1515004.1199615784,1205943279.4894164,10190572192641.4,11657.645237353896,536251.6809182792,7368797554.531398
15,0.184,2275,14,0,0,0,0,31730.999444163364,25226144.558109876,213436378322.20322,1515004.1199615784,1204428275.3694549,10190570677637.28,11657.645237353896,536251.6809182792,7368797554.531398
15,0.38,3033,15,0,0,0,0,36641.30962152295,29129841.149110746,246465240918.81024,1515004.1199615784,1204428275.3694549,10190570677637.28,11657.645237353896,536251.6809182792,7368797554.531398
15,0.359,4011,14,0,0,0,0,42140.17685149046,33543580.773786407,283453034059.52466,1515004.1199615784,1205943279.4894164,10190572192641.4,11657.645237353896,536251.6809182792,7368797554.531398
15,0.355,3095,15,0,0,0,0,37014.154030085265,29463266.60794787,248973190120.8945,1515004.1199615784,1205943279.4894164,10190572192641.4,11657.645237353896,536251.6809182792,7368797554.531398
15,0.305,2853,15,0,0,0,0,35536.71512115437,28251688.521317724,239035262229.1015,1515004.1199615784,1204428275.3694549,10190570677637.28,11657.645237353896,536251.6809182792,7368797554.531398
15,0.295,2903,13,0,0,0,0,35846.95912210287,28498332.50207178,241122097094.6455,1515004.1199615784,1204428275.3694549,10190570677637.28,11657.645237353896,536251.6809182792,7368797554.531398
15,0.869,6695,15,0,0,0,0,54450.0758187304,43342260.3517094,366254732389.53436,2153772.9389938936,1714403259.4391394,14487207217582.574,11657.645237353896,536251.6809182792,7368797554.531398
15,0.438,3919,15,0,0,0,0,41653.82721645795,33156446.464300524,280181636311.25366,1515004.1199615784,1205943279.4894164,10190572192641.4,11657.645237353896,536251.6809182792,7368797554.531398
15,0.12,2103,15,0,0,0,0,30507.049470029844,24253104.328673728,205203563273.7423,1515004.1199615784,1204428275.3694549,10190570677637.28,11657.645237353896,536251.6809182792,7368797554.531398
15,0.487,4935,15,0,0,0,0,46745.171722226274,37209156.690892115,314428218917.8779,2153772.9389938936,1714403259.4391394,14487207217582.574,11657.645237353896,536251.6809182792,7368797554.531398
18,2.503,15741,18,0,0,0,0,91475.29817921032,74735318.61241484,784551158752.2333,4019373.597793829,3283828229.397558,34472740470650.457,32972.799999999996,1582694.4,25009835827.199997
18,0.777,5783,18,0,0,0,0,55436.22629243743,45235960.65462894,475456777613.6757,2831656.06257681,2310631347.062677,24286105979163.02,32972.799999999996,1582694.4,25009835827.199997
18,0.984,7147,18,0,0,0,0,61630.67869531667,50290633.8153784,528584390648.11554,2831656.06257681,2310631347.062677,24286105979163.02,32972.799999999996,1582694.4,25009835827.199997
18,2.426,16353,18,0,0,0,0,93237.03362981738,76174656.4755608,799660938296.0051,4019373.597793829,3283828229.397558,34472740470650.457,32972.799999999996,1582694.4,25009835827.199997
18,1.219,8953,18,0,0,0,0,68982.11831298661,56358390.66171006,591635140118.4851,4019373.597793829,3283828229.397558,34472740470650.457,32972.799999999996,1582694.4,25009835827.199997
18,1.392,10371,18,0,0,0,0,74245.9493859171,60658940.64829428,636781150570.979,4019373.597793829,3283828229.397558,34472740470650.457,32972.799999999996,1582694.4,25009835827.199997
18,0.496,4101,18,0,0,0,0,46679.73603262141,38090664.602619074,400355477965.76624,2831656.06257681,2310631347.062677,24286105979163.02,32972.799999999996,1582694.4,25009835827.199997
18,1.367,8071,18,0,0,0,0,65495.01417549868,53443931.56720693,561727420358.2057,2831656.06257681,2310631347.062677,24286105979163.02,32972.799999999996,1582694.4,25009835827.199997
18,2.528,14189,18,0,0,0,0,86847.5905401275,70954481.47128417,744860953168.0317,4019373.597793829,3283828229.397558,34472740470650.457,32972.799999999996,1582694.4,25009835827.199997
18,3.603,19169,18,0,0,0,0,100947.9747909199,82474495.40418157,865794943250.6693,5699230.566137448,4656271372.534295,48880277338909.914,32972.799999999996,1582694.4,25009835827.199997
18,4.185,11113,18,0,0,0,0,76856.86280524175,62792056.911882505,659174028094.2626,4019373.597793829,3283828229.397558,34472740470650.457,32972.799999999996,1582694.4,25009835827.199997
18,6.759,14099,18,0,0,0,0,86571.64501038924,70729033.97348802,742494266320.1299,4019373.597793829,3283828229.397558,34472740470650.457,32972.799999999996,1582694.4,25009835827.199997
18,7.481,17243,18,0,0,0,0,95741.21505491734,78220572.69986747,821138413394.6815,5699230.566137448,4656271372.534295,48880277338909.914,32972.799999999996,1582694.4,25009835827.199997
18,0.976,9217,18,0,0,0,0,69992.11331072538,57183556.57486264,600297508665.8663,4019373.597793829,3283828229.397558,34472740470650.457,32972.799999999996,1582694.4,25009835827.199997
18,2.844,24171,18,0,0,0,0,113358.99509274133,92614298.99076967,972239858467.1844,5699230.566137448,4656271372.534295,48880277338909.914,32972.799999999996,1582694.4,25009835827.199997
18,1.673,17567,18,0,0,0,0,96636.74305686417,78952219.07745802,828819039154.9388,5699230.566137448,4656271372.534295,48880277338909.914,32972.799999999996,1582694.4,25009835827.199997
18,0.446,5891,18,0,0,0,0,55951.6918574275,45656580.55566084,479877742258.8544,2831656.06257681,2310631347.062677,24286105979163.02,32972.799999999996,1582694.4,25009835827.199997
18,0.309,4255,17,0,0,0,0,47548.538063621934,38799607.0599155,407806883692.1347,2831656.06257681,2310631347.062677,24286105979163.02,32972.799999999996,1582694.4,25009835827.199997
18,0.289,4443,18,0,0,0,0,48588.10970683831,39647897.520780064,416722919588.4965,2831656.06257681,2310631347.062677,24286105979163.02,32972.799999999996,1582694.4,25009835827.199997
18,0.31,4113,16,0,0,0,0,46748.014675488186,38146379.97519836,400941079578.4377,2831656.06257681,2310631347.062677,24286105979163.02,32972.799999999996,1582694.4,25009835827.199997
18,0.782,7801,18,0,0,0,0,64389.803948868735,52542080.022276886,552248425699.2413,2831656.06257681,2310631347.062677,24286105979163.02,32972.799999999996,1582694.4,25009835827.199997
18,2.808,19651,17,0,0,0,0,102209.53833320244,83505192.8182264,876614925897.769,5699230.566137448,4656271372.534295,48880277338909.914,32972.799999999996,1582694.4,25009835827.199997
18,4.446,28633,18,0,0,0,0,123381.27113475994,100925879.78823364,1058197485552.8542,5699230.566137448,4661970603.100432,48880283038140.48,32972.799999999996,1582694.4,25009835827.199997
18,4.238,20327,18,0,0,0,0,103953.08341096273,84929669.14675656,891568693071.2164,5699230.566137448,4656271372.534295,48880277338909.914,32972.799999999996,1582694.4,25009835827.199997
18,2.79,19159,18,0,0,0,0,100921.63432757037,82452975.24562499,865569030447.3848,5699230.566137448,4656271372.534295,48880277338909.914,32972.799999999996,1582694.4,25009835827.199997
18,2.182,9361,18,0,0,0,0,70536.92645983932,57628668.91768873,604970177637.1486,4019373.597793829,3283828229.397558,34472740470650.457,32972.799999999996,1582694.4,25009835827.199997
18,0.834,6917,18,0,0,0,0,60630.51952299743,49474503.9307659,520006381483.79877,2831656.06257681,2310631347.062677,24286105979163.02,32972.799999999996,1582694.4,25009835827.199997
18,0.37,5175,18,0,0,0,0,52439.919269646605,42790974.12403163,449758518964.49896,2831656.06257681,2310631347.062677,24286105979163.02,32972.799999999996,1582694.4,25009835827.199997
18,0.251,3263,18,0,0,0,0,41635.744629809495,33974767.61792455,357094959364.78784,1991933.4344403339,1625417682.5033123,17084103938892.082,32972.799999999996,1582694.4,25009835827.199997
18,0.175,2579,17,0,0,0,0,37012.95734062461,30202573.189949684,317446958497.72406,1991933.4344403339,1625417682.5033123,17084103938892.082,32972.799999999996,1582694.4,25009835827.199997
21,0.736,6343,21,0,0,0,0,62713.14645425405,51173927.5066713,648942093468.9868,3568738.412391863,2912090544.51176,36928534243933.92,93261.16189883117,4476535.7711438965,82526615641.9519
21,0.352,4015,21,0,0,0,0,49889.98129096802,40710224.7334299,516250750162.9782,2510528.5351048796,2048591284.6455817,25978407007101.71,93261.16189883117,4476535.7711438965,82526615641.9519
