n,time (classical),T,depth,M tree,M total,T (first solution),depth (first solution),queries (detect),T-depth (detect),T-count (detect),queries (search),T-depth (search),T-count (search),queries (Grover),T-depth (Grover),T-count (Grover)
15,58.662,21391,15,0,0,0,0,97346.23409620144,79921258.19298138,5907020981115.341,4335150.934682856,3559158917.374625,263059252011400.16,11657.645237353896,606197.5523424026,79909264448.55168
15,55.675,22067,15,0,0,0,0,98872.80091191428,81174569.54868163,5999653863046.641,4335150.934682856,3559158917.374625,263059252011400.16,11657.645237353896,606197.5523424026,79909264448.55168
15,39.33,15249,15,0,0,0,0,82187.43859715224,67475887.08826199,4987177251230.216,3057270.3852019263,2510018986.2507815,185516784270086.66,11657.645237353896,606197.5523424026,79909264448.55168
15,46.627,18925,15,0,0,0,0,91561.96371831474,75172372.2127364,5556028394706.1455,4335150.934682856,3559158917.374625,263059252011400.16,11657.645237353896,606197.5523424026,79909264448.55168
15,46.335,19861,15,0,0,0,0,93799.45218505159,77009350.24392736,5691800378499.137,4335150.934682856,3559158917.374625,263059252011400.16,11657.645237353896,606197.5523424026,79909264448.55168
15,54.252,23599,15,0,0,0,0,102248.11555855132,83945702.87357064,6204469741346.024,4335150.934682856,3559158917.374625,263059252011400.16,11657.645237353896,606197.5523424026,79909264448.55168
15,31.582,13339,15,0,0,0,0,76866.66268394992,63107530.06352288,4664309754126.641,3057270.3852019263,2510018986.2507815,185516784270086.66,11657.645237353896,606197.5523424026,79909264448.55168
15,46.651,20109,15,0,0,0,0,94383.40470072851,77488775.2592981,5727234926061.293,4335150.934682856,3559158917.374625,263059252011400.16,11657.645237353896,606197.5523424026,79909264448.55168
15,35.603,15825,15,0,0,0,0,83725.71132152983,68738808.99497598,5080520453891.719,3057270.3852019263,2510018986.2507815,185516784270086.66,11657.645237353896,606197.5523424026,79909264448.55168
15,40.913,17989,15,0,0,0,0,89268.42525771313,73289377.13658248,5416855267634.994,4335150.934682856,3559158917.374625,263059252011400.16,11657.645237353896,606197.5523424026,79909264448.55168
15,34.697,15609,15,0,0,0,0,83152.19302885116,68267950.4766868,5045719060500.801,3057270.3852019263,2510018986.2507815,185516784270086.66,11657.645237353896,606197.5523424026,79909264448.55168
