n,time (classical),T,depth,M tree,M total,T (first solution),depth (first solution),queries (detect),T-depth (detect),T-count (detect),queries (search),T-depth (search),T-count (search),queries (Grover),T-depth (Grover),T-count (Grover)
14,2.976,11563,14,0,0,0,0,69137.80491309515,55655932.9550416,1833635043525.8223,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,1.945,7077,14,0,0,0,0,54083.51995279515,43483150.0420473,1434373478419.0989,1941903.5411929623,1561290447.1191418,51502101556379.17,8243.199999999999,412159.99999999994,24068478873.6
14,1.597,5731,14,0,0,0,0,48667.06405770904,39128319.502398066,1290721203387.4556,1941903.5411929623,1561290447.1191418,51502101556379.17,8243.199999999999,412159.99999999994,24068478873.6
14,1.887,6425,14,0,0,0,0,51530.91242009764,41430853.5857585,1366674620265.8232,1941903.5411929623,1561290447.1191418,51502101556379.17,8243.199999999999,412159.99999999994,24068478873.6
14,4.791,8693,14,0,0,0,0,59943.642640687925,48194688.68311309,1589792441000.158,2756563.3810530473,2216276958.36665,73108063395556.11,8243.199999999999,412159.99999999994,24068478873.6
14,10.663,10137,14,0,0,0,0,64732.93075852407,52045276.32985335,1716811315931.5195,2756563.3810530473,2216276958.36665,73108063395556.11,8243.199999999999,412159.99999999994,24068478873.6
14,14.125,11359,14,0,0,0,0,68525.00701037065,55162630.64334837,1817382752750.2158,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,9.258,7607,14,0,0,0,0,56072.97115949731,45082668.81223584,1487136613103.9924,1941903.5411929623,1561290447.1191418,51502101556379.17,8243.199999999999,412159.99999999994,24068478873.6
14,8.037,6467,14,0,0,0,0,51699.14050202544,41566108.963628456,1371136273265.7236,1941903.5411929623,1561290447.1191418,51502101556379.17,8243.199999999999,412159.99999999994,24068478873.6
14,9.292,7661,14,0,0,0,0,56271.72349407374,45242465.689235285,1492407813605.3489,1941903.5411929623,1561290447.1191418,51502101556379.17,8243.199999999999,412159.99999999994,24068478873.6
