n,time (classical),T,depth,M tree,M total,T (first solution),depth (first solution),queries (detect),T-depth (detect),T-count (detect),queries (search),T-depth (search),T-count (search),queries (Grover),T-depth (Grover),T-count (Grover)
14,3.183,12377,14,0,0,0,0,71530.75804702038,57582260.227851406,1897099637598.4229,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,3.377,12053,14,0,0,0,0,70587.99640260801,56823337.10409945,1872096228955.9375,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,8.367,11783,14,0,0,0,0,69792.6375623239,56183073.23767074,1851002156855.208,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,12.338,12085,14,0,0,0,0,70681.66812534748,56898742.84090472,1874580539148.0015,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,14.786,12021,14,0,0,0,0,70494.20025088002,56747831.20195842,1869608618726.3027,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,14.528,12091,14,0,0,0,0,70699.21776106129,56912870.29765434,1875045980986.7522,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,15.017,12303,14,0,0,0,0,71316.53375662716,57409809.674084865,1891418098149.3008,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,15.591,12899,14,0,0,0,0,73024.06324788053,58784370.91454383,1936704261297.691,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,15.425,12553,14,0,0,0,0,72037.70593781873,57990353.27994408,1910544632257.6802,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,14.972,12491,14,0,0,0,0,71859.5299142505,57846921.58097165,1905819145222.8884,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,14.304,12233,14,0,0,0,0,71113.29539688355,57246202.79449126,1886027921543.5635,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,14.72,12865,14,0,0,0,0,72927.72883312606,58706821.710666485,1934149332644.4978,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,14.596,12133,14,0,0,0,0,70821.94348459282,57011664.50509722,1878300845495.2847,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,14.665,12503,14,0,0,0,0,71894.05004745416,57874710.2882006,1906734669313.2034,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,13.506,12381,14,0,0,0,0,71542.31947018632,57591567.173499994,1897406263339.5315,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,13.132,12055,14,0,0,0,0,70593.85452551869,56828052.89304255,1872251594887.3813,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,12.861,11595,14,0,0,0,0,69233.4380976499,55732917.66860817,1836171374535.2312,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,12.976,12761,14,0,0,0,0,72632.26595924377,58468974.09719124,1926313227921.5835,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,13.709,12473,14,0,0,0,0,71807.71860903769,57805213.48027534,1904445034126.8186,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,14.042,12819,14,0,0,0,0,72797.1911888031,58601738.9069865,1930687284645.8557,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,13.416,12079,14,0,0,0,0,70664.11413254953,56884611.87670237,1874114981753.048,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,13.376,12163,14,0,0,0,0,70909.4747134372,57082127.14431695,1880622300867.1133,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
14,13.77,12063,14,0,0,0,0,70617.28215908307,56846912.13806187,1872872929769.86,2756563.3810530473,2219033521.747703,73108066152119.48,8243.199999999999,412159.99999999994,24068478873.6
