n,time (classical),T,depth,M tree,M total,T (first solution),depth (first solution),queries (detect),T-depth (detect),T-count (detect),queries (search),T-depth (search),T-count (search),queries (Grover),T-depth (Grover),T-count (Grover)
10,0.009,843,10,1,1,329,10,15759.692040164877,11882807.798284316,19304141338.1502,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.007,849,10,1,1,607,10,15815.756841008,11925080.658120032,19372815449.091747,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.011,923,10,1,1,131,10,16491.58056243859,12434651.744078698,20200635980.414402,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.006,881,10,1,1,665,10,16111.47921427941,12148055.327566676,19735047558.446136,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.011,915,10,1,1,53,10,16419.85774558107,12380572.740168126,20112782271.708725,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.011,893,10,2,2,366,10,16220.987194768508,12230624.344855456,19869184540.795113,404755.68001296,305185782.72977185,495787660981.9548,150.9692952005997,5434.894627221589,12070599.028468749
10,0.011,881,10,2,2,182,10,16111.47921427941,12148055.327566676,19735047558.446136,404755.68001296,305185782.72977185,495787660981.9548,150.9692952005997,5434.894627221589,12070599.028468749
10,0.01,927,10,1,1,58,10,16527.325413997263,12461603.362153936,20244420063.55773,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.01,885,10,1,1,656,10,16148.064271467842,12175640.460686753,19779860814.506588,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.008,881,10,1,1,593,10,16111.47921427941,12148055.327566676,19735047558.446136,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.009,915,10,1,1,263,10,16419.85774558107,12380572.740168126,20112782271.708725,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.006,913,10,1,1,894,10,16401.878104979987,12367016.09115491,20090758902.058617,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.008,895,10,1,1,470,10,16239.166831691518,12244331.791095404,19891452887.13993,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.009,889,10,1,1,555,10,16184.566746056405,12203163.32652653,19824572914.644966,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.01,935,10,1,1,843,10,16598.584509939577,12515332.720494442,20331705757.732048,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.006,901,10,1,1,263,10,16293.584210418001,12285362.494655173,19958109060.84627,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.012,895,10,1,1,407,10,16239.166831691518,12244331.791095404,19891452887.13993,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
