n,time (classical),T,depth,M tree,M total,T (first solution),depth (first solution),queries (detect),T-depth (detect),T-count (detect),queries (search),T-depth (search),T-count (search),queries (Grover),T-depth (Grover),T-count (Grover)
10,0.001,309,10,0,0,0,0,9532.610771588048,7139925.467919448,7657898939.415228,281985.22061076347,211206930.23746184,226529161169.78888,2060.7999999999997,70067.2,68983219.19999999
10,0.001,385,10,0,0,0,0,10643.10520202904,7971685.796319752,8550000203.682404,281985.22061076347,211206930.23746184,226529161169.78888,2060.7999999999997,70067.2,68983219.19999999
10,0.001,315,9,0,0,0,0,9624.92969771151,7209072.343585921,7732062148.570472,281985.22061076347,211206930.23746184,226529161169.78888,2060.7999999999997,70067.2,68983219.19999999
10,0.001,239,10,0,0,0,0,8380.954098477836,6277334.6197599,6732730522.60889,195238.4880025406,146233627.5139029,156842301236.49695,2060.7999999999997,70067.2,68983219.19999999
10,0.001,381,10,0,0,0,0,10587.55606576872,7930079.493260771,8505375527.206447,281985.22061076347,211206930.23746184,226529161169.78888,2060.7999999999997,70067.2,68983219.19999999
10,0.001,263,10,0,0,0,0,8792.772537044022,6585786.630245972,7063559511.591333,281985.22061076347,211206930.23746184,226529161169.78888,2060.7999999999997,70067.2,68983219.19999999
10,0.001,331,10,0,0,0,0,9866.901317793918,7390309.087027645,7926446903.932612,281985.22061076347,211206930.23746184,226529161169.78888,2060.7999999999997,70067.2,68983219.19999999
10,0.001,385,10,0,0,0,0,10643.10520202904,7971685.796319752,8550000203.682404,281985.22061076347,211206930.23746184,226529161169.78888,2060.7999999999997,70067.2,68983219.19999999
10,0.001,263,10,0,0,0,0,8792.772537044022,6585786.630245972,7063559511.591333,281985.22061076347,211206930.23746184,226529161169.78888,2060.7999999999997,70067.2,68983219.19999999
10,0.001,385,10,0,0,0,0,10643.10520202904,7971685.796319752,8550000203.682404,281985.22061076347,211206930.23746184,226529161169.78888,2060.7999999999997,70067.2,68983219.19999999
10,0.001,311,10,0,0,0,0,9563.482529898767,7163048.414894177,7682699365.121285,281985.22061076347,211206930.23746184,226529161169.78888,2060.7999999999997,70067.2,68983219.19999999
10,0.001,241,10,0,0,0,0,8416.039907909388,6303613.891024131,6760916251.500204,195238.4880025406,146233627.5139029,156842301236.49695,2060.7999999999997,70067.2,68983219.19999999
10,0.001,367,10,0,0,0,0,10390.800914126785,7782709.884680962,8347314833.951869,281985.22061076347,211206930.23746184,226529161169.78888,2060.7999999999997,70067.2,68983219.19999999
