n,time (classical),T,depth,M tree,M total,T (first solution),depth (first solution),queries (detect),T-depth (detect),T-count (detect),queries (search),T-depth (search),T-count (search),queries (Grover),T-depth (Grover),T-count (Grover)
10,0.006,785,10,1,1,494,10,15207.095724377625,11466150.17618073,18627262795.3645,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.009,795,10,3,3,150,10,15303.792429061243,11539059.491512178,18745707169.11169,404755.68001296,305185782.72977185,495787660981.9548,124.22161529271375,4471.978150537695,9932015.029113635
10,0.008,767,10,1,1,585,10,15031.476579144895,11333733.340675252,18412145850.654057,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.007,841,10,3,3,277,10,15740.959463177991,11868683.435236204,19281195692.2035,404755.68001296,305185782.72977185,495787660981.9548,124.22161529271375,4471.978150537695,9932015.029113635
10,0.008,813,10,1,1,613,10,15476.326335851245,11669150.057231838,18957044986.742207,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.009,817,10,1,1,791,10,15514.40702373281,11697862.895894539,19003690249.81246,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.008,809,10,2,2,83,10,15438.151855838,11640366.49930185,18910284837.1271,404755.68001296,305185782.72977185,495787660981.9548,150.9692952005997,5434.894627221589,12070599.028468749
10,0.007,841,10,1,1,621,10,15740.959463177991,11868683.435236204,19281195692.2035,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.007,837,10,2,2,121,10,15703.427369265699,11840384.236426337,19235222405.17777,404755.68001296,305185782.72977185,495787660981.9548,150.9692952005997,5434.894627221589,12070599.028468749
10,0.01,791,10,2,2,136,10,15265.18713934389,11509951.103065293,18698419318.105167,404755.68001296,305185782.72977185,495787660981.9548,150.9692952005997,5434.894627221589,12070599.028468749
10,0.008,849,10,2,2,68,10,15815.756841008,11925080.658120032,19372815449.091747,404755.68001296,305185782.72977185,495787660981.9548,150.9692952005997,5434.894627221589,12070599.028468749
10,0.006,763,10,2,2,130,10,14992.171158401532,11304097.053434756,18364000404.952988,404755.68001296,305185782.72977185,495787660981.9548,150.9692952005997,5434.894627221589,12070599.028468749
10,0.007,791,10,1,1,692,10,15265.18713934389,11509951.103065293,18698419318.105167,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.007,773,10,1,1,634,10,15090.243043963688,11378043.255148621,18484129246.009384,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.007,787,10,1,1,725,10,15226.484117558526,11480769.024639128,18651011754.502144,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
