n,time (classical),T,depth,M tree,M total,T (first solution),depth (first solution),queries (detect),T-depth (detect),T-count (detect),queries (search),T-depth (search),T-count (search),queries (Grover),T-depth (Grover),T-count (Grover)
10,0.0,89,10,1,1,84,10,5105.858415082683,3819182.094481847,2574578047.221292,133963.4352326441,100204649.55401778,67549722581.70845,216.67124862880527,5200.109967091326,338223.81910956505
10,0.0,83,10,2,2,13,10,4930.013063587672,3687649.771563579,2485909787.183448,133963.4352326441,100204649.55401778,67549722581.70845,150.9692952005997,3623.2630848143926,235663.06980813615
10,0.0,117,10,5,5,73,10,5857.347756168107,4381296.121613744,2953509032.570206,133963.4352326441,100204649.55401778,67549722581.70845,96.39500722500266,2313.480173400064,150472.60627822916
10,0.0,183,10,2,2,17,10,7330.89980257474,5490843.95212848,3696540247.350089,195238.4880025406,146233627.5139029,98447250428.88907,150.9692952005997,3623.2630848143926,235663.06980813615
10,0.0,97,10,3,3,63,10,5331.342999269244,3987844.563453394,2688276393.9515233,133963.4352326441,100204649.55401778,67549722581.70845,124.22161529271375,2981.31876702513,193909.94147192617
10,0.0,155,10,1,1,35,10,6745.052985519689,5052044.686154247,3401132262.4714336,195238.4880025406,146233627.5139029,98447250428.88907,216.67124862880527,5200.109967091326,338223.81910956505
10,0.0,119,10,3,3,52,10,5907.382771072715,4418722.312762391,2978738688.4857054,133963.4352326441,100204649.55401778,67549722581.70845,124.22161529271375,2981.31876702513,193909.94147192617
10,0.0,149,10,5,5,21,10,6612.788647998639,4952978.697350981,3334439160.655482,195238.4880025406,146233627.5139029,98447250428.88907,96.39500722500266,2313.480173400064,150472.60627822916
10,0.0,151,10,1,1,108,10,6657.167741821486,4986218.638624293,3356816919.3038077,195238.4880025406,146233627.5139029,98447250428.88907,216.67124862880527,5200.109967091326,338223.81910956505
10,0.0,181,10,9,9,54,10,7290.610068108908,5460666.941013573,3676224511.353304,195238.4880025406,146233627.5139029,98447250428.88907,74.96541354532582,1799.1699250878196,117021.0105442536
10,0.0,165,10,9,9,13,10,6959.9285836693025,5212986.509168307,3509481348.9579926,195238.4880025406,146233627.5139029,98447250428.88907,74.96541354532582,1799.1699250878196,117021.0105442536
10,0.0,91,10,1,1,63,10,5163.148736772712,3862035.2551059886,2603466119.0302725,133963.4352326441,100204649.55401778,67549722581.70845,216.67124862880527,5200.109967091326,338223.81910956505
10,0.0,155,10,3,3,24,10,6745.052985519689,5052044.686154247,3401132262.4714336,195238.4880025406,146233627.5139029,98447250428.88907,124.22161529271375,2981.31876702513,193909.94147192617
10,0.0,165,10,3,3,21,10,6959.9285836693025,5212986.509168307,3509481348.9579926,195238.4880025406,146233627.5139029,98447250428.88907,124.22161529271375,2981.31876702513,193909.94147192617
10,0.0,109,10,3,3,12,10,5652.7985712683785,4228293.331308747,2850367151.5763674,133963.4352326441,100204649.55401778,67549722581.70845,124.22161529271375,2981.31876702513,193909.94147192617
10,0.0,183,10,2,2,154,10,7330.89980257474,5490843.95212848,3696540247.350089,195238.4880025406,146233627.5139029,98447250428.88907,150.9692952005997,3623.2630848143926,235663.06980813615
10,0.0,79,10,2,2,39,10,4809.229118340787,3597303.3805189086,2425005690.6321583,133963.4352326441,100204649.55401778,67549722581.70845,150.9692952005997,3623.2630848143926,235663.06980813615
10,0.0,109,10,1,1,20,10,5652.7985712683785,4228293.331308747,2850367151.5763674,133963.4352326441,100204649.55401778,67549722581.70845,216.67124862880527,5200.109967091326,338223.81910956505
10,0.0,121,10,3,3,57,10,5956.999154632119,4455835.367664825,3003757253.7316995,133963.4352326441,100204649.55401778,67549722581.70845,124.22161529271375,2981.31876702513,193909.94147192617
10,0.0,163,10,6,6,139,10,6917.4856837732195,5181196.777146141,3488079898.671492,195238.4880025406,146233627.5139029,98447250428.88907,89.76377989693391,2154.330717526414,140121.26041911382
10,0.0,89,10,5,5,23,10,5105.858415082683,3819182.094481847,2574578047.221292,133963.4352326441,100204649.55401778,67549722581.70845,96.39500722500266,2313.480173400064,150472.60627822916
10,0.0,91,10,6,6,24,10,5163.148736772712,3862035.2551059886,2603466119.0302725,133963.4352326441,100204649.55401778,67549722581.70845,89.76377989693391,2154.330717526414,140121.26041911382
10,0.0,165,10,1,1,48,10,6959.9285836693025,5212986.509168307,3509481348.9579926,195238.4880025406,146233627.5139029,98447250428.88907,216.67124862880527,5200.109967091326,338223.81910956505
10,0.0,105,10,1,1,43,10,5547.708147595118,4149685.6944011482,2797376356.3433623,133963.4352326441,100204649.55401778,67549722581.70845,216.67124862880527,5200.109967091326,338223.81910956505
10,0.0,153,10,10,10,48,10,6701.253946486346,5019239.205918273,3379046991.2302213,195238.4880025406,146233627.5139029,98447250428.88907,69.89478116405701,1677.4747479373682,109105.753397093
10,0.0,181,10,2,2,64,10,7290.610068108908,5460666.941013573,3676224511.353304,195238.4880025406,146233627.5139029,98447250428.88907,150.9692952005997,3623.2630848143926,235663.06980813615
10,0.0,95,10,1,1,42,10,5275.871471913503,3946351.8609913005,2660305430.997665,133963.4352326441,100204649.55401778,67549722581.70845,216.67124862880527,5200.109967091326,338223.81910956505
10,0.0,151,10,3,3,27,10,6657.167741821486,4986218.638624293,3356816919.3038077,195238.4880025406,146233627.5139029,98447250428.88907,124.22161529271375,2981.31876702513,193909.94147192617
10,0.0,117,10,1,1,52,10,5857.347756168107,4381296.121613744,2953509032.570206,133963.4352326441,100204649.55401778,67549722581.70845,216.67124862880527,5200.109967091326,338223.81910956505
10,0.0,135,10,1,1,80,10,6293.410407435079,4713764.395168874,3173395557.2554717,195238.4880025406,146233627.5139029,98447250428.88907,216.67124862880527,5200.109967091326,338223.81910956505
11,0.0,151,11,9,9,15,11,6983.16258357644,5230388.775098753,4222948858.653931,225319.15068163007,168764043.86054093,136257925949.15419,97.7497084179106,2345.9930020298543,166956.5019777913
11,0.0,225,11,14,14,37,11,8529.074737785722,6388276.978601506,5157812953.405374,225319.15068163007,168764043.86054093,136257925949.15419,80.49555439739547,1931.8933055374912,137486.40691075145
11,0.0,131,11,1,1,51,11,6502.784496127187,4870585.587599263,3932448376.696482,225319.15068163007,168764043.86054093,136257925949.15419,288.1409568328545,6915.382963988508,492144.75427051546
11,0.0,177,11,1,1,135,11,7562.308185064248,5664168.830613122,4573177315.678458,225319.15068163007,168764043.86054093,136257925949.15419,288.1409568328545,6915.382963988508,492144.75427051546
11,0.0,93,11,2,2,84,11,5475.63680019241,4095776.326543923,3311292793.4539566,154615.07721455774,115652077.75648919,93500684874.11392,202.2898526451104,4854.956463482649,345511.06831784855
11,0.0,155,11,7,7,27,11,7075.338137834017,5299428.265237679,4278690458.1067786,225319.15068163007,168764043.86054093,136257925949.15419,110.38824700872982,2649.3179282095157,188543.12589091054
11,0.0,151,11,8,8,55,11,6983.16258357644,5230388.775098753,4222948858.653931,225319.15068163007,168764043.86054093,136257925949.15419,104.69722296764877,2512.7333512235705,178822.8568287441
11,0.0,173,11,5,5,30,11,7476.120621171539,5599614.3452574825,4521056851.602928,225319.15068163007,168764043.86054093,136257925949.15419,129.139409642573,3099.3458314217523,220570.1116695147
11,0.0,125,11,9,9,16,11,6351.615912555844,4757360.318504327,3841031745.6476336,154615.07721455774,115806692.83370374,93500839489.19115,97.7497084179106,2345.9930020298543,166956.5019777913
11,0.0,119,11,1,1,78,11,6196.7743347589785,4641383.976734475,3747393933.781801,154615.07721455774,115806692.83370374,93500839489.19115,288.1409568328545,6915.382963988508,492144.75427051546
11,0.0,173,11,1,1,54,11,7476.120621171539,5599614.3452574825,4521056851.602928,225319.15068163007,168764043.86054093,136257925949.15419,288.1409568328545,6915.382963988508,492144.75427051546
11,0.0,139,11,9,9,42,11,6699.056503253973,5017593.320937226,4051140536.3822846,225319.15068163007,168764043.86054093,136257925949.15419,97.7497084179106,2345.9930020298543,166956.5019777913
11,0.0,175,11,6,6,88,11,7519.337514102734,5631983.798062948,4547191532.915889,225319.15068163007,168764043.86054093,136257925949.15419,119.83992682877458,2876.15824389059,204686.59502354698
11,0.0,221,11,7,7,81,11,8452.723694714821,6331090.047341401,5111640958.075978,225319.15068163007,168764043.86054093,136257925949.15419,110.38824700872982,2649.3179282095157,188543.12589091054
11,0.0,153,11,3,3,130,11,7029.400955225653,5265021.315464014,4250910727.856475,225319.15068163007,168764043.86054093,136257925949.15419,163.57640052388575,3925.833612573258,279388.49209479685
11,0.0,191,11,10,10,45,11,7856.544140540836,5884551.561265087,4751111507.741682,225319.15068163007,168764043.86054093,136257925949.15419,93.82596062898808,2251.823055095714,160254.74075431164
11,0.0,151,11,8,8,70,11,6983.16258357644,5230388.775098753,4222948858.653931,225319.15068163007,168764043.86054093,136257925949.15419,104.69722296764877,2512.7333512235705,178822.8568287441
11,0.0,173,11,1,1,129,11,7476.120621171539,5599614.3452574825,4521056851.602928,225319.15068163007,168764043.86054093,136257925949.15419,288.1409568328545,6915.382963988508,492144.75427051546
11,0.0,139,11,8,8,20,11,6699.056503253973,5017593.320937226,4051140536.3822846,225319.15068163007,168764043.86054093,136257925949.15419,104.69722296764877,2512.7333512235705,178822.8568287441
11,0.0,185,11,5,5,30,11,7731.810159213937,5791125.8092512395,4675680753.011922,225319.15068163007,168764043.86054093,136257925949.15419,129.139409642573,3099.3458314217523,220570.1116695147
11,0.0,207,11,2,2,169,11,8179.900496094142,6126745.471574512,4946655766.704499,225319.15068163007,168764043.86054093,136257925949.15419,202.2898526451104,4854.956463482649,345511.06831784855
11,0.0,251,11,11,11,23,11,9009.639062620006,6748219.657902385,5448426059.255384,225319.15068163007,168764043.86054093,136257925949.15419,90.46735997543993,2171.2166394105584,154518.2508380514
11,0.0,175,11,4,4,62,11,7519.337514102734,5631983.798062948,4547191532.915889,225319.15068163007,168764043.86054093,136257925949.15419,144.34056196408565,3464.173487138056,246533.67983465828
11,0.0,307,11,27,27,29,11,9966.486014649798,7464898.024972699,6027062987.097216,325409.8371753333,243731968.04432464,196786067064.5508,59.58167584105104,1429.960220185225,101765.50233651517
11,0.0,223,11,1,1,67,11,8490.984803540077,6359747.617851518,5134778713.199202,225319.15068163007,168764043.86054093,136257925949.15419,288.1409568328545,6915.382963988508,492144.75427051546
11,0.0,169,11,2,2,93,11,7388.930917065926,5534309.256882379,4468330360.270029,225319.15068163007,168764043.86054093,136257925949.15419,202.2898526451104,4854.956463482649,345511.06831784855
11,0.0,99,11,2,2,79,11,5650.195036107426,4226345.887008355,3416853744.575316,154615.07721455774,115652077.75648919,93500684874.11392,202.2898526451104,4854.956463482649,345511.06831784855
11,0.0,177,11,16,16,20,11,7562.308185064248,5664168.830613122,4573177315.678458,225319.15068163007,168764043.86054093,136257925949.15419,76.63035405824515,1839.1284973978836,130884.64473148271
11,0.0,259,11,12,12,76,11,9152.442702050621,6855179.583835915,5534784132.539178,325409.8371753333,243731968.04432464,196786067064.5508,87.550730941721,2101.217542601304,149536.64844845945
11,0.0,187,11,4,4,13,11,7773.609884508068,5822433.803496542,4700958426.288218,225319.15068163007,168764043.86054093,136257925949.15419,144.34056196408565,3464.173487138056,246533.67983465828
12,0.0,229,12,9,9,28,12,8988.351224144571,6732275.066884284,6426392486.375421,256807.674113633,192348947.91111112,183609525953.35007,131.41570129706773,3153.9768311296257,248375.675451458
12,0.0,247,12,1,1,226,12,9335.777255972664,6992497.164723525,6674791328.925519,256807.674113633,192348947.91111112,183609525953.35007,391.3658604966136,9392.780651918727,739681.4763385997
12,0.0,201,12,9,9,61,12,8419.540469259458,6306235.811475335,6019710429.765965,256807.674113633,192348947.91111112,183609525953.35007,131.41570129706773,3153.9768311296257,248375.675451458
12,0.0,247,12,12,12,32,12,9335.777255972664,6992497.164723525,6674791328.925519,256807.674113633,192348947.91111112,183609525953.35007,117.06488009358287,2809.557122245989,221252.62337687163
12,0.0,259,12,7,7,141,12,9560.39982930159,7160739.472146891,6835389505.555928,370864.56207374996,277777556.9932387,265156665081.30695,148.24078575798453,3557.7788581916284,280175.08508259075
12,0.0,259,12,2,2,57,12,9560.39982930159,7160739.472146891,6835389505.555928,370864.56207374996,277777556.9932387,265156665081.30695,270.32565698837067,6487.8157677208965,510915.49170802056
12,0.0,165,12,2,2,112,12,7626.311595891788,5712107.385322949,5452576375.403155,256807.674113633,192348947.91111112,183609525953.35007,270.32565698837067,6487.8157677208965,510915.49170802056
12,0.0,221,12,3,3,81,12,8829.564064194117,6613343.484081394,6312864589.412804,256807.674113633,192348947.91111112,183609525953.35007,220.8723312005291,5300.935948812698,417448.705969
12,0.0,277,12,4,4,128,12,9887.792759929816,7405956.777187432,7069465301.7742605,370864.56207374996,277777556.9932387,265156665081.30695,193.93235222394148,4654.376453374595,366532.1457032494
12,0.0,253,12,8,8,38,12,9448.754431338715,7077117.069072697,6755566507.01981,256807.674113633,192348947.91111112,183609525953.35007,140.24468123859666,3365.87234972632,265062.4475409477
12,0.0,189,12,4,4,73,12,8163.675089053997,6114592.641701444,5836774614.745847,256807.674113633,192348947.91111112,183609525953.35007,193.93235222394148,4654.376453374595,366532.1457032494
12,0.0,199,12,10,10,101,12,8377.437457747423,6274700.65585282,5989608081.728217,256807.674113633,192348947.91111112,183609525953.35007,125.89550751790122,3021.492180429629,237942.5092088333
12,0.0,119,12,1,1,103,12,6473.287073337879,4848492.017930071,4628199585.53731,176234.59145295818,131999708.99826567,126002269616.53006,391.3658604966136,9392.780651918727,739681.4763385997
12,0.0,283,12,1,1,267,12,9994.546276955778,7485915.161439878,7145790757.088796,370864.56207374996,277777556.9932387,265156665081.30695,391.3658604966136,9392.780651918727,739681.4763385997
12,0.0,253,12,7,7,93,12,9448.754431338715,7077117.069072697,6755566507.01981,256807.674113633,192348947.91111112,183609525953.35007,148.24078575798453,3557.7788581916284,280175.08508259075
12,0.0,163,12,9,9,84,12,7579.8170961484275,5677283.005015172,5419334249.416145,256807.674113633,192348947.91111112,183609525953.35007,131.41570129706773,3153.9768311296257,248375.675451458
12,0.0,147,12,7,7,34,12,7197.090515293073,5390620.7959545115,5145696608.628572,256807.674113633,192348947.91111112,183609525953.35007,148.24078575798453,3557.7788581916284,280175.08508259075
12,0.0,213,12,7,7,87,12,8667.876258262455,6492239.317438579,6197262820.4936495,256807.674113633,192348947.91111112,183609525953.35007,148.24078575798453,3557.7788581916284,280175.08508259075
12,0.0,273,12,5,5,60,12,9815.980279640868,7352169.22945101,7018121604.554551,370864.56207374996,277777556.9932387,265156665081.30695,173.60391921524962,4166.494061165991,328111.4073168218
12,0.0,151,12,1,1,50,12,7294.649023842328,5463692.118857903,5215447917.9275255,256807.674113633,192348947.91111112,183609525953.35007,391.3658604966136,9392.780651918727,739681.4763385997
12,0.0,283,12,1,1,271,12,9994.546276955778,7485915.161439878,7145790757.088796,370864.56207374996,277777556.9932387,265156665081.30695,391.3658604966136,9392.780651918727,739681.4763385997
12,0.0,257,12,6,6,50,12,9523.329776133854,7132974.002324257,6808885566.712646,370864.56207374996,277777556.9932387,265156665081.30695,158.24680914835324,3797.9234195604777,299086.46929038764
12,0.0,127,12,1,1,60,12,6688.058494265093,5009355.812204555,4781754493.586219,176234.59145295818,131999708.99826567,126002269616.53006,391.3658604966136,9392.780651918727,739681.4763385997
