n,time (classical),T,depth,M tree,M total,T (first solution),depth (first solution),queries (detect),T-depth (detect),T-count (detect),queries (search),T-depth (search),T-count (search),queries (Grover),T-depth (Grover),T-count (Grover)
11,0.115,2341,11,0,0,0,0,27561.156377458334,21359896.192530207,130380558308.797,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.274,2309,11,0,0,0,0,27371.980592873144,21213284.959476687,129485645044.82036,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.179,2317,11,0,0,0,0,27419.396798146845,21250032.518563803,129709951718.74228,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.119,2293,11,0,0,0,0,27276.90111699686,21139598.365672566,129035862931.9553,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.097,2323,11,0,0,0,0,27454.905256482398,21277551.573773857,129877927712.16832,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.121,2287,11,0,0,0,0,27241.160829567456,21111899.64291478,128866790249.90434,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.066,2317,11,0,0,0,0,27419.396798146845,21250032.518563803,129709951718.74228,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.083,2283,11,0,0,0,0,27217.307919863884,21093413.63789451,128753951889.93681,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.182,2323,11,0,0,0,0,27454.905256482398,21277551.573773857,129877927712.16832,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.147,2311,11,0,0,0,0,27383.842334892506,21222477.80954169,129541758094.86148,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.146,2339,11,0,0,0,0,27549.37091674042,21350762.460473824,130324806114.39398,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.251,2275,11,0,0,0,0,27169.539330227206,21056392.980926085,128527978229.71884,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.045,2313,11,0,0,0,0,27395.69894534418,21231666.682641737,129597846869.55466,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.338,2327,11,0,0,0,0,27478.552091759222,21295877.871113397,129989791218.30736,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.214,2315,11,0,0,0,0,27407.550430882322,21240851.5839338,129653911400.37804,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.134,2295,11,0,0,0,0,27288.80415284878,21148823.218457807,129092171326.22906,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.131,2361,11,0,0,0,0,27678.7352148505,21451019.79150914,130936775698.75485,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.133,2287,11,0,0,0,0,27241.160829567456,21111899.64291478,128866790249.90434,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.203,2281,11,0,0,0,0,27205.373629051697,21084164.562515065,128697495641.2293,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.073,2353,11,0,0,0,0,27631.763668681804,21414616.8432284,130714572525.19313,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.122,2335,11,0,0,0,0,27525.78486973231,21332483.27404254,130213230172.69183,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.056,2331,11,0,0,0,0,27502.178612086587,21314188.424367104,130101558622.7293,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.241,2305,11,0,0,0,0,27348.241687442172,21194887.30776768,129373345992.43875,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.205,2327,11,0,0,0,0,27478.552091759222,21295877.871113397,129989791218.30736,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.229,2305,11,0,0,0,0,27348.241687442172,21194887.30776768,129373345992.43875,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.257,2331,11,0,0,0,0,27502.178612086587,21314188.424367104,130101558622.7293,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.259,2331,11,0,0,0,0,27502.178612086587,21314188.424367104,130101558622.7293,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.237,2315,11,0,0,0,0,27407.550430882322,21240851.5839338,129653911400.37804,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.124,2339,11,0,0,0,0,27549.37091674042,21350762.460473824,130324806114.39398,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
11,0.139,2365,11,0,0,0,0,27702.191146053596,21469198.138191536,131047736115.80083,951038.0871666727,737054517.5541713,4498972215807.877,2914.411309338474,128234.09761089286,1351027821.8474176
