n,time (classical),T,depth,M tree,M total,T (first solution),depth (first solution),queries (detect),T-depth (detect),T-count (detect),queries (search),T-depth (search),T-count (search),queries (Grover),T-depth (Grover),T-count (Grover)
10,0.003,387,10,1,1,12,10,10670.771563798979,8035090.987540631,13070681442.355188,281985.22061076347,212334871.1199049,345405106652.22723,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.004,569,10,1,1,37,10,12943.618963843652,9759488.698738113,15854716530.525871,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.003,545,10,1,1,447,10,12667.224837170243,9551087.527226362,15516159706.398853,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.003,445,10,1,1,120,10,11444.096516542191,8628848.773472812,14017942487.69163,281985.22061076347,212616856.34051564,345405388637.4478,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.003,427,10,3,3,58,10,11209.79804047109,8452187.722515203,13730948878.561281,281985.22061076347,212616856.34051564,345405388637.4478,124.22161529271375,4471.978150537695,9932015.029113635
10,0.003,477,10,1,1,262,10,11849.215621657586,8934308.57872982,14514175310.262106,281985.22061076347,212616856.34051564,345405388637.4478,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.004,599,10,3,3,91,10,13281.0391807519,10013903.542286932,16268024578.738089,404755.68001296,305185782.72977185,495787660981.9548,124.22161529271375,4471.978150537695,9932015.029113635
10,0.003,407,10,1,1,388,10,10943.597058265754,8240528.584874112,13404866754.655012,281985.22061076347,212334871.1199049,345405106652.22723,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.003,505,10,3,3,114,10,12192.6786491229,9193279.701438665,14934885233.382534,281985.22061076347,212616856.34051564,345405388637.4478,124.22161529271375,4471.978150537695,9932015.029113635
10,0.002,375,10,1,1,229,10,10503.682753409397,7909273.113317276,12866013523.064938,281985.22061076347,212334871.1199049,345405106652.22723,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.004,545,10,4,4,331,10,12667.224837170243,9551087.527226362,15516159706.398853,404755.68001296,305185782.72977185,495787660981.9548,107.95606685338727,3886.4184067219417,8631519.369195726
10,0.003,387,10,2,2,329,10,10670.771563798979,8035090.987540631,13070681442.355188,281985.22061076347,212334871.1199049,345405106652.22723,150.9692952005997,5434.894627221589,12070599.028468749
10,0.003,543,10,1,1,171,10,12643.919765277094,9533515.503018929,15487613184.006504,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.003,373,10,3,3,266,10,10475.576080257848,7888108.78843416,12831585518.58824,281985.22061076347,212334871.1199049,345405106652.22723,124.22161529271375,4471.978150537695,9932015.029113635
10,0.004,523,10,3,3,251,10,12408.466347954307,9355983.626357548,15199204880.407318,404755.68001296,305185782.72977185,495787660981.9548,124.22161529271375,4471.978150537695,9932015.029113635
10,0.003,575,10,1,1,536,10,13011.801785504997,9810898.546270767,15938234077.875784,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.003,381,10,1,1,287,10,10587.55606576872,7972429.717523846,12968750362.740435,281985.22061076347,212334871.1199049,345405106652.22723,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.004,511,10,1,1,12,10,12265.028934395108,9247831.816533912,15023507531.914175,281985.22061076347,212616856.34051564,345405388637.4478,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.004,597,10,1,1,559,10,13258.8111884267,9997143.636073733,16240797377.570995,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.004,569,10,2,2,232,10,12943.618963843652,9759488.698738113,15854716530.525871,404755.68001296,305185782.72977185,495787660981.9548,150.9692952005997,5434.894627221589,12070599.028468749
10,0.002,339,10,5,5,120,10,9985.69364040888,7519227.311227886,12231526068.605038,281985.22061076347,212334871.1199049,345405106652.22723,96.39500722500266,3470.220260100096,7707166.407667862
10,0.003,519,10,1,1,488,10,12360.838476191084,9320072.211048078,15140865214.517315,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.004,561,10,1,1,144,10,12852.146874566166,9690518.743422888,15742671819.537344,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.003,533,10,1,1,368,10,12526.745254392381,9445165.921811854,15344085422.576754,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.003,389,10,1,1,57,10,10698.366533081515,8055869.999410381,13104482658.204212,281985.22061076347,212334871.1199049,345405106652.22723,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.003,465,10,4,4,27,10,11698.936840784532,8820998.377951538,14330097929.898018,281985.22061076347,212616856.34051564,345405388637.4478,107.95606685338727,3886.4184067219417,8631519.369195726
10,0.004,617,10,1,1,524,10,13479.444564769165,10163501.20183595,16511052524.053139,404755.68001296,305185782.72977185,495787660981.9548,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.003,413,10,1,1,363,10,11024.13090681276,8312194.70373682,13503524092.54039,281985.22061076347,212616856.34051564,345405388637.4478,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.003,433,10,1,1,369,10,11288.436781059483,8511481.33291885,13827273943.740448,281985.22061076347,212616856.34051564,345405388637.4478,216.67124862880527,7800.1649506369895,17323733.012867495
10,0.004,527,10,3,3,282,10,12455.912441244625,9391757.980698448,15257321884.75519,404755.68001296,305185782.72977185,495787660981.9548,124.22161529271375,4471.978150537695,9932015.029113635
11,0.005,627,11,2,2,213,11,14252.750227525135,10746573.671553953,19921781630.52326,467060.8670949125,352163893.789564,652834326981.914,202.2898526451104,7282.434695223974,17795236.047337715
11,0.006,701,11,1,1,459,11,15071.658417196812,11364030.446566395,21066410552.636845,467060.8670949125,352163893.789564,652834326981.914,288.1409568328545,10373.074445982762,25347471.831629377
11,0.006,719,11,1,1,381,11,15264.220757995914,11509222.45152892,21335564564.48879,467060.8670949125,352163893.789564,652834326981.914,288.1409568328545,10373.074445982762,25347471.831629377
11,0.006,741,11,2,2,54,11,15496.33034789437,11684233.082312355,21659995743.769356,467060.8670949125,352163893.789564,652834326981.914,202.2898526451104,7282.434695223974,17795236.047337715
11,0.006,745,11,1,1,522,11,15538.160130870634,11715772.738676459,21718463322.924427,467060.8670949125,352163893.789564,652834326981.914,288.1409568328545,10373.074445982762,25347471.831629377
11,0.003,391,11,2,2,29,11,11250.49654893532,8482874.39789723,15725381551.274343,325409.8371753333,245359017.2302013,454841599911.8221,202.2898526451104,7282.434695223974,17795236.047337715
11,0.006,825,11,2,2,334,11,16352.33230346936,12329658.556815898,22856472477.174297,467060.8670949125,352163893.789564,652834326981.914,202.2898526451104,7282.434695223974,17795236.047337715
11,0.006,797,11,3,3,397,11,16072.057528582802,12118331.376551433,22464718410.57661,467060.8670949125,352163893.789564,652834326981.914,163.57640052388575,5888.750418859887,14389652.377685705
11,0.004,583,11,1,1,101,11,13742.756523778002,10362038.418928614,19208937931.110703,467060.8670949125,352163893.789564,652834326981.914,288.1409568328545,10373.074445982762,25347471.831629377
11,0.005,591,11,1,1,136,11,13836.878535361757,10433006.415662766,19340496972.801895,467060.8670949125,352163893.789564,652834326981.914,288.1409568328545,10373.074445982762,25347471.831629377
11,0.005,617,11,1,1,41,11,14138.455402954813,10660395.373827929,19762026039.48009,467060.8670949125,352163893.789564,652834326981.914,288.1409568328545,10373.074445982762,25347471.831629377
11,0.006,827,11,3,3,259,11,16372.168591228605,12344615.117786368,22884198648.389782,467060.8670949125,352163893.789564,652834326981.914,163.57640052388575,5888.750418859887,14389652.377685705
11,0.003,501,11,3,3,129,11,12738.042440009556,9604483.999767205,17804598820.523357,325409.8371753333,245359017.2302013,454841599911.8221,163.57640052388575,5888.750418859887,14389652.377685705
11,0.004,571,11,3,3,409,11,13600.354291706906,10254667.135947008,19009895211.23333,467060.8670949125,352163893.789564,652834326981.914,163.57640052388575,5888.750418859887,14389652.377685705
11,0.003,375,11,1,1,46,11,11017.442190092133,8307151.411329469,15399629821.201279,325409.8371753333,245359017.2302013,454841599911.8221,288.1409568328545,10373.074445982762,25347471.831629377
11,0.004,577,11,2,2,217,11,13671.74050190996,10308492.33844011,19109675286.544647,467060.8670949125,352163893.789564,652834326981.914,202.2898526451104,7282.434695223974,17795236.047337715
11,0.004,531,11,2,2,148,11,13114.537076718147,9888360.955845483,18330844198.982788,467060.8670949125,352163893.789564,652834326981.914,202.2898526451104,7282.434695223974,17795236.047337715
11,0.005,645,11,2,2,221,11,14456.207517351746,10899980.468083216,20206164057.378403,467060.8670949125,352163893.789564,652834326981.914,202.2898526451104,7282.434695223974,17795236.047337715
11,0.006,719,11,1,1,357,11,15264.220757995914,11509222.45152892,21335564564.48879,467060.8670949125,352163893.789564,652834326981.914,288.1409568328545,10373.074445982762,25347471.831629377
11,0.005,669,11,2,2,40,11,14723.11784028835,11101230.851577416,20579237961.263042,467060.8670949125,352163893.789564,652834326981.914,202.2898526451104,7282.434695223974,17795236.047337715
11,0.005,629,11,2,2,410,11,14275.499559200085,10763726.667636864,19953579508.871918,467060.8670949125,352163893.789564,652834326981.914,202.2898526451104,7282.434695223974,17795236.047337715
11,0.005,631,11,1,1,462,11,14298.212753471911,10780852.41611782,19985326876.165363,467060.8670949125,352163893.789564,652834326981.914,288.1409568328545,10373.074445982762,25347471.831629377
11,0.005,567,11,1,1,544,11,13552.554942095247,10218626.426339816,18943083670.31363,467060.8670949125,352163893.789564,652834326981.914,288.1409568328545,10373.074445982762,25347471.831629377
11,0.006,675,11,1,1,394,11,14789.093930871297,11150976.823876958,20671456041.875355,467060.8670949125,352163893.789564,652834326981.914,288.1409568328545,10373.074445982762,25347471.831629377
11,0.004,523,11,1,1,171,11,13015.201566899432,9813461.981442172,18191997990.133682,467060.8670949125,352163893.789564,652834326981.914,288.1409568328545,10373.074445982762,25347471.831629377
11,0.006,735,11,2,2,381,11,15433.373416483937,11636763.556028888,21571997692.890423,467060.8670949125,352163893.789564,652834326981.914,202.2898526451104,7282.434695223974,17795236.047337715
11,0.006,751,11,2,2,38,11,15600.694821516501,11762923.895423442,21805871186.77469,467060.8670949125,352163893.789564,652834326981.914,202.2898526451104,7282.434695223974,17795236.047337715
11,0.004,539,11,4,4,243,11,13213.127106717775,9962697.838465203,18468648413.41477,467060.8670949125,352163893.789564,652834326981.914,144.34056196408565,5196.260230707084,12697494.895418651
11,0.005,761,11,2,2,118,11,15704.366763215241,11841092.539464291,21950778643.284103,467060.8670949125,352163893.789564,652834326981.914,202.2898526451104,7282.434695223974,17795236.047337715
11,0.006,777,11,2,2,98,11,15868.835198956025,11965101.740012843,22180664399.340786,467060.8670949125,352163893.789564,652834326981.914,202.2898526451104,7282.434695223974,17795236.047337715
12,0.008,1005,12,1,1,939,12,18854.256346865932,14291526.310924375,29788706898.20544,532276.1604657004,403465329.6330009,840967590623.1415,391.3658604966136,14871.902698871318,37564860.75390696
12,0.007,877,12,1,1,204,12,17611.22357796327,13349307.472096158,27824782247.108753,532276.1604657004,403465329.6330009,840967590623.1415,391.3658604966136,14871.902698871318,37564860.75390696
12,0.009,1145,12,1,1,730,12,20126.208761991882,15275792.450351838,31798343154.88279,760658.4642350338,577339774.3543907,1201800058592.749,391.3658604966136,14871.902698871318,37564860.75390696
12,0.007,943,12,1,1,515,12,18262.717494399843,13843139.860755082,28854107454.407055,532276.1604657004,403465329.6330009,840967590623.1415,391.3658604966136,14871.902698871318,37564860.75390696
12,0.007,831,12,1,1,300,12,17142.535792563194,12994042.130762901,27084280855.317047,532276.1604657004,403465329.6330009,840967590623.1415,391.3658604966136,14871.902698871318,37564860.75390696
12,0.009,1171,12,2,2,100,12,20353.688517778868,15448449.584994162,32157749112.59917,760658.4642350338,577339774.3543907,1201800058592.749,270.32565698837067,10272.374965558085,25946937.86037177
12,0.006,719,12,2,2,140,12,15943.958815207585,12085520.781927349,25190593954.251965,532276.1604657004,403465329.6330009,840967590623.1415,270.32565698837067,10272.374965558085,25946937.86037177
12,0.007,795,12,1,1,545,12,16766.612781768647,12709092.488580635,26490342798.104244,532276.1604657004,403465329.6330009,840967590623.1415,391.3658604966136,14871.902698871318,37564860.75390696
12,0.006,701,12,1,1,286,12,15742.83372246821,11933067.961630903,24872827168.47876,532276.1604657004,403465329.6330009,840967590623.1415,391.3658604966136,14871.902698871318,37564860.75390696
12,0.008,1005,12,1,1,193,12,18854.256346865932,14291526.310924375,29788706898.20544,532276.1604657004,403465329.6330009,840967590623.1415,391.3658604966136,14871.902698871318,37564860.75390696
12,0.007,911,12,1,1,259,12,17949.791179671476,13605941.714190979,28359700775.15723,532276.1604657004,403465329.6330009,840967590623.1415,391.3658604966136,14871.902698871318,37564860.75390696
12,0.006,749,12,1,1,208,12,16273.652270018556,12335428.420674065,25711491809.40674,532276.1604657004,403465329.6330009,840967590623.1415,391.3658604966136,14871.902698871318,37564860.75390696
12,0.009,1169,12,1,1,1091,12,20336.28031284562,15435236.757449826,32130245071.439503,760658.4642350338,577339774.3543907,1201800058592.749,391.3658604966136,14871.902698871318,37564860.75390696
12,0.008,929,12,5,5,212,12,18126.476125500067,13739868.90312905,28638853448.579327,532276.1604657004,403465329.6330009,840967590623.1415,173.60391921524962,6596.948930179486,16663198.581956519
12,0.006,715,12,1,1,696,12,15899.483902313084,12051808.797953319,25120325993.52395,532276.1604657004,403465329.6330009,840967590623.1415,391.3658604966136,14871.902698871318,37564860.75390696
12,0.007,799,12,1,1,425,12,16808.796622727004,12741067.84002707,26556990988.89104,532276.1604657004,403465329.6330009,840967590623.1415,391.3658604966136,14871.902698871318,37564860.75390696
12,0.008,1061,12,1,1,690,12,19373.049334978154,14684771.39591344,30608371804.601395,760658.4642350338,576579115.8901557,1201799297934.2847,391.3658604966136,14871.902698871318,37564860.75390696
12,0.008,1039,12,1,1,271,12,19170.910200263294,14531549.931799576,30289002887.26519,760658.4642350338,576579115.8901557,1201799297934.2847,391.3658604966136,14871.902698871318,37564860.75390696
12,0.008,1045,12,1,1,817,12,19226.249571254575,14573497.175010968,30376436105.10538,760658.4642350338,576579115.8901557,1201799297934.2847,391.3658604966136,14871.902698871318,37564860.75390696
12,0.005,673,12,2,2,130,12,15424.768500812896,11691974.523616174,24370301293.78533,532276.1604657004,403465329.6330009,840967590623.1415,270.32565698837067,10272.374965558085,25946937.86037177
12,0.007,931,12,1,1,317,12,18146.001726117316,13754669.308396926,28669702843.17215,532276.1604657004,403465329.6330009,840967590623.1415,391.3658604966136,14871.902698871318,37564860.75390696
12,0.004,495,12,1,1,464,12,13225.399274179104,10024852.649827762,20895416681.642178,370864.56207374996,281115338.0519025,585945981390.173,391.3658604966136,14871.902698871318,37564860.75390696
12,0.009,1151,12,2,2,525,12,20178.931442686462,15315808.964999024,31881642196.078148,760658.4642350338,577339774.3543907,1201800058592.749,270.32565698837067,10272.374965558085,25946937.86037177
12,0.007,881,12,3,3,327,12,17651.391683583068,13379754.896155965,27888245684.91033,532276.1604657004,403465329.6330009,840967590623.1415,220.8723312005291,8393.148585620105,21200209.837951586
12,0.01,1341,12,1,1,192,12,21782.649334587324,16533030.844951779,34415431468.23324,760658.4642350338,577339774.3543907,1201800058592.749,391.3658604966136,14871.902698871318,37564860.75390696
12,0.005,645,12,2,2,120,12,15100.015253080286,11445811.561834857,23857208699.043186,532276.1604657004,403465329.6330009,840967590623.1415,270.32565698837067,10272.374965558085,25946937.86037177
12,0.007,907,12,1,1,504,12,17910.291460324872,13576000.926926253,28297293351.57444,532276.1604657004,403465329.6330009,840967590623.1415,391.3658604966136,14871.902698871318,37564860.75390696
12,0.006,687,12,1,1,145,12,15584.61135823196,11813135.409539824,24622844376.993153,532276.1604657004,403465329.6330009,840967590623.1415,391.3658604966136,14871.902698871318,37564860.75390696
12,0.006,835,12,1,1,662,12,17183.79805288837,13025318.924089385,27149472998.46877,532276.1604657004,403465329.6330009,840967590623.1415,391.3658604966136,14871.902698871318,37564860.75390696
12,0.008,997,12,1,1,312,12,18778.974545538003,14234462.705517806,29669765717.324585,532276.1604657004,403465329.6330009,840967590623.1415,391.3658604966136,14871.902698871318,37564860.75390696
13,0.008,927,13,2,2,345,13,18847.211436287784,14286186.26870614,33387721976.115192,600277.4802194359,455010330.0063324,1063387954543.8494,368.26683467442604,13994.13971762819,38299382.539305635
13,0.009,1017,13,1,1,151,13,19742.005924895282,14964440.491070624,34972845043.91644,600277.4802194359,455010330.0063324,1063387954543.8494,535.2056336348548,20337.814078124484,55660850.69239127
13,0.015,1819,13,3,3,777,13,26410.26946963202,20045394.527450703,46785660314.105774,857806.2980924004,651074980.2521319,1519599568039.1968,299.99909677792004,11399.965677560962,31199606.065806907
13,0.009,1125,13,4,4,435,13,20764.981015102745,15760620.590462983,36785060043.349434,857806.2980924004,651074980.2521319,1519599568039.1968,259.8462955840448,9874.159232193702,27023754.894445077
13,0.007,869,13,1,1,664,13,18247.360196529626,13831499.028969456,32325089103.991055,600277.4802194359,455010330.0063324,1063387954543.8494,535.2056336348548,20337.814078124484,55660850.69239127
13,0.013,1703,13,1,1,386,13,25553.55369622022,19395147.25543115,45267992605.08564,857806.2980924004,651074980.2521319,1519599568039.1968,535.2056336348548,20337.814078124484,55660850.69239127
13,0.009,1075,13,1,1,163,13,20297.784363562772,15406018.331944143,35957423511.12963,857806.2980924004,651074980.2521319,1519599568039.1968,535.2056336348548,20337.814078124484,55660850.69239127
