n,time (classical),T,depth,M tree,M total,T (first solution),depth (first solution),queries (detect),T-depth (detect),T-count (detect),queries (search),T-depth (search),T-count (search),queries (Grover),T-depth (Grover),T-count (Grover)
10,0.001,351,10,4,4,63,10,10161.284405659031,7610802.019838614,6279440053.1559515,281985.22061076347,211206930.23746184,174260380677.37778,107.95606685338727,3454.5941393083926,1447906.7686376302
10,0.001,275,10,2,2,30,10,8991.629548278082,6734730.531660284,5556620253.356244,281985.22061076347,211206930.23746184,174260380677.37778,150.9692952005997,4831.0174464191905,2024800.187230443
10,0.001,353,10,1,1,157,10,10190.256039741413,7632501.773766318,6297343856.671279,281985.22061076347,211206930.23746184,174260380677.37778,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.001,313,10,1,1,62,10,9594.25518919088,7186097.13670397,5929029039.050612,281985.22061076347,211206930.23746184,174260380677.37778,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.001,317,10,1,1,101,10,9655.506988681083,7231974.734522131,5966881242.34417,281985.22061076347,211206930.23746184,174260380677.37778,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.001,333,10,1,1,143,10,9896.732766242578,7412652.84191569,6115953224.68429,281985.22061076347,211206930.23746184,174260380677.37778,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.001,285,10,1,1,66,10,9154.052701304061,6856385.473276742,5656994026.19378,281985.22061076347,211206930.23746184,174260380677.37778,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.001,329,10,1,1,94,10,9836.979614468646,7367897.731237016,6079027151.21049,281985.22061076347,211206930.23746184,174260380677.37778,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.001,337,10,1,1,212,10,9956.12813373975,7457139.972171073,6152658195.70409,281985.22061076347,211206930.23746184,174260380677.37778,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.001,335,10,1,1,21,10,9926.474771646574,7434929.603963284,6134333099.957834,281985.22061076347,211206930.23746184,174260380677.37778,216.67124862880527,6933.479956121769,2905994.7866095365
