n,time (classical),T,depth,M tree,M total,T (first solution),depth (first solution),queries (detect),T-depth (detect),T-count (detect),queries (search),T-depth (search),T-count (search),queries (Grover),T-depth (Grover),T-count (Grover)
10,0.0,265,10,2,2,46,10,8826.225700752826,6610843.0498638665,5454404479.874129,281985.22061076347,211206930.23746184,174260380677.37778,150.9692952005997,4831.0174464191905,2024800.187230443
10,0.001,267,10,1,1,165,10,8859.552875205933,6635805.103529244,5474999907.161137,281985.22061076347,211206930.23746184,174260380677.37778,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.0,201,10,1,1,175,10,7684.035293028811,5755342.434478579,4748557078.280066,195238.4880025406,146233627.5139029,120652895100.34604,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.001,279,10,2,2,116,10,9056.947469485596,6783653.654644712,5596985226.3503,281985.22061076347,211206930.23746184,174260380677.37778,150.9692952005997,4831.0174464191905,2024800.187230443
10,0.0,259,10,1,1,30,10,8725.482455201596,6535386.358945996,5392147471.218117,281985.22061076347,211206930.23746184,174260380677.37778,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.001,291,10,5,5,195,10,9250.141135365428,6928355.710388705,5716374468.40972,281985.22061076347,211206930.23746184,174260380677.37778,96.39500722500266,3084.640231200085,1292849.8369017357
10,0.001,341,10,1,1,318,10,10015.17206793776,7501363.878885382,6189145989.027973,281985.22061076347,211206930.23746184,174260380677.37778,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.001,257,10,1,1,111,10,8691.642573910041,6510040.287858621,5371235202.897205,281985.22061076347,211206930.23746184,174260380677.37778,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.001,275,10,3,3,68,10,8991.629548278082,6734730.531660284,5556620253.356244,281985.22061076347,211206930.23746184,174260380677.37778,124.22161529271375,3975.09168936684,1666060.3043058768
10,0.001,321,10,2,2,252,10,9716.373577693692,7277563.809692576,6004495394.422415,281985.22061076347,211206930.23746184,174260380677.37778,150.9692952005997,4831.0174464191905,2024800.187230443
10,0.0,235,10,1,1,13,10,8310.339326668078,6224444.1556743905,5135598566.076359,195238.4880025406,146233627.5139029,120652895100.34604,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.0,241,10,1,1,219,10,8416.039907909388,6303613.891024131,5200919094.170119,195238.4880025406,146233627.5139029,120652895100.34604,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.0,253,10,1,1,230,10,8623.565505163066,6459050.563367136,5329165140.184155,195238.4880025406,146233627.5139029,120652895100.34604,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.001,331,10,1,1,308,10,9866.901317793918,7390309.087027645,6097518075.666332,281985.22061076347,211206930.23746184,174260380677.37778,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.001,259,10,1,1,20,10,8725.482455201596,6535386.358945996,5392147471.218117,281985.22061076347,211206930.23746184,174260380677.37778,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.0,253,10,1,1,214,10,8623.565505163066,6459050.563367136,5329165140.184155,195238.4880025406,146233627.5139029,120652895100.34604,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.0,227,10,2,2,200,10,8167.283512890985,6117295.351155347,5047193363.445832,195238.4880025406,146233627.5139029,120652895100.34604,150.9692952005997,4831.0174464191905,2024800.187230443
10,0.001,263,10,1,1,176,10,8792.772537044022,6585786.630245972,5433731194.124854,281985.22061076347,211206930.23746184,174260380677.37778,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.001,295,10,6,6,61,10,9313.65072027095,6975924.389482942,5755621931.160881,281985.22061076347,211206930.23746184,174260380677.37778,89.76377989693391,2872.440956701885,1203911.8159776777
10,0.001,291,10,1,1,90,10,9250.141135365428,6928355.710388705,5716374468.40972,281985.22061076347,211206930.23746184,174260380677.37778,216.67124862880527,6933.479956121769,2905994.7866095365
10,0.001,285,10,2,2,78,10,9154.052701304061,6856385.473276742,5656994026.19378,281985.22061076347,211206930.23746184,174260380677.37778,150.9692952005997,4831.0174464191905,2024800.187230443
